id,display_name,price,cpu_socket,form_factor,max_memory,num_memory_slots,colour
16e292d0-782e-468d-822c-f8aee4154236,ASRock 870iCafe R2.0,,AM3+,ATX,32,4,Black / Blue
d107496f-6d28-4006-bdb1-be1da5779f51,MSI Z68A-GD55 (G3),,LGA1155,ATX,32,4,Black / Blue
0cd90cde-da80-44cf-8c96-3b9c2e500312,Jetway JTN68M,,AM3,ATX,16,2,
80a096f5-2c01-43e1-96c6-f561ecc67a00,Jetway JNAF92-Q67,,LGA1155,ATX,32,4,Multicolor
6f4426ee-bda6-42d0-9cd0-c7c5f1e6f5bd,ECS A990FXM-A V1.0 CFX/CLI,,AM3+,ATX,128,4,
95affe8b-db3b-403e-b5ab-b0ecc6ea55f7,Asus F1A75-M PRO/CSM,,FM1,Micro ATX,64,4,
06f5d4db-027d-4051-8e9a-a1ee098760d4,MSI X79A-GD65(8D) Frio Adv,,LGA2011,ATX,128,8,
e2a07a8e-b2df-4bf0-add0-44b08bd42f1e,ASRock H61M-GS,,LGA1155,Micro ATX,16,2,Black / Blue
16b6b827-3953-4c08-ac58-14f0fcb09115,ECS A55F-M2(1.0A),,FM1,Micro ATX,32,2,Black / Silver
563f4f6a-e587-4f83-940c-b6708a810aa7,ECS X79R-AX(1.0),,LGA2011,ATX,64,4,
6110dd53-8b14-4052-8aaf-3cd8a8db1d78,Biostar A880GZ,,AM3+,Micro ATX,8,2,
9986a8d3-bd1e-4c99-80db-4acd03825cbe,Jetway JI61G-ITX,,LGA1155,Mini ITX,8,2,
a95f15b4-9c3b-4b9b-a3c6-520ce67b5d72,Jetway JTI61M5,,LGA1155,Micro ATX,8,2,Black / Red
d79b5561-ea08-4229-809d-9b63dded2480,ASRock 770iCafe,,AM3+/AM3,ATX,16,4,Black / Blue
52346721-8238-4d17-846f-777cb03d3145,Biostar A55MLV,,FM1,Micro ATX,16,2,Black / Red
5fea5f17-ef90-4911-9931-29052e9bd817,ASRock 970DE3/U3S3,,AM3+,ATX,32,4,Black / Silver
4b95ee38-bb1f-4b5e-98b4-c4ac7d4ef1f8,Biostar TZ77B,,LGA1155,ATX,32,4,Black / Red
243de87b-1be5-45c5-838a-2118cb739ba3,Intel DZ77GA70K,,LGA1155,ATX,32,4,Black / Blue
2b974f4c-d664-4a5f-b8ef-4c608db2af40,Asus M4A88T-V EVO,,AM3,ATX,16,4,Black / Blue
ed95db0b-93ab-41d9-844f-3324a332a36e,Biostar A960G+,,AM3+,Micro ATX,16,2,Black / Red
bffdcbac-14db-416d-8de2-3998058bba4d,ASRock 970 Pro3,,AM3+,ATX,32,4,Brown / Black
a23a418d-f974-481d-9143-42cd47cc940f,ECS H77H2-M3(1.0),,LGA1155,Micro ATX,16,2,Black / Gray
80abe394-910e-4004-8011-c874021a5272,ECS CDC-M/D2500,,Integrated Atom D2500,Micro ATX,4,2,Black / Silver
7dd47111-1943-43ad-bd73-5e7cb57bf045,MSI 880GMS-E41 (FX),,AM3+,Micro ATX,16,2,Black / Blue
91d1d4e9-f41c-470f-a62a-f8630ecdbe6e,EVGA 151-SE-E777-K2,,LGA2011,EATX,32,4,Black / Red
fee409d4-deed-4d16-93ec-2e196e428e68,Asus P8Z77-V PRO/THUNDERBOLT,,LGA1155,ATX,32,4,Black / Blue
680692e6-1f84-4ff6-ab6a-b6af14f76872,Jetway JNAF93-Q77,,LGA1155,ATX,32,4,Green / Blue
e03b86e9-2c8d-4be2-a796-1c6b6439e785,Jetway JNMF93-Q77,,LGA1155,Micro ATX,32,4,
1a7cf75b-7638-4eef-ac74-eef8e8837e60,Asus Maximus V Formula/ThunderFX,,LGA1155,EATX,32,4,Black / Red
d976b79d-c090-479f-9ac6-9dc19af85470,Jetway JTA98MG,,AM3+,Micro ATX,8,2,Black / Red
7ac88d29-d7a2-45f7-a618-6176ba8549b8,Jetway JMIH67M-HU3,,LGA1155,Micro ATX,16,4,
68617c45-5709-4cd5-b66f-71e65c79bc2a,EVGA Z77 FTW,,LGA1155,EATX,32,4,Black / Red
66485be9-b989-4a00-9a6a-7ca8132ab50d,Intel DZ77GAL-70K,,LGA1155,ATX,32,4,Black / Blue
bc95df48-6b46-49b6-8102-51ea70ae1252,EVGA 131-IB-E695-KR,,LGA1155,ATX,32,4,Black
03914589-c499-4551-a31c-91f8fa91219f,ASRock Z77 WS,,LGA1155,ATX,32,4,Brown / Black
15338fb6-df22-406b-b10f-28f6901d9ea4,Asus F1A55-M LX3,,FM1,Micro ATX,32,2,Black / Blue
0cf286a4-1713-4ba3-9b46-be21d0d808f0,Asus F2A85-M/CSM,,FM2,Micro ATX,64,4,Black / Blue
9d304700-f672-4d2b-8f68-b8f13aeb3530,ASRock FM2A85X Extreme6,,FM2,ATX,64,4,Black / Gold
83512e55-64fb-47cf-896d-5c367ec8b77d,MSI Z77IA-E53,,LGA1155,Mini ITX,16,2,Black / Blue
1974c6ce-5760-4b83-815d-1e2fbc06f725,ASRock FM2A75M-ITX,,FM2,Mini ITX,32,2,Black
17083d3c-11a5-463a-9a92-56c4b5d18428,Gigabyte GA-F2A85X-D3H,,FM2,ATX,64,4,Black / Gray
ac5fb1f7-56a1-418a-b8f6-86f550ce8e7c,EVGA 111-IB-E692-KR,,LGA1155,Mini ITX,16,2,Black
27f1883f-d433-4754-8d1f-2a544728a615,Asus Maximus V Formula/Assassins C3,,LGA1155,EATX,32,4,Black / Red
4351fa68-f6fb-4450-9547-1c3c987cb8c0,Biostar A55MD2,,FM2,Micro ATX,32,2,Black / Red
444d5e0c-009e-40ac-9a57-0b310ac13216,Biostar Hi-Fi A85S3,,FM2,Micro ATX,32,2,Black
898a91e8-2e90-4f54-907d-3c47d3a8c8d8,ECS Z77H2-A2X DELUXE(V2.0),,LGA1155,ATX,32,4,Black / Gray
1d7f1d8b-3642-4884-8ee4-22842f1a81a3,Asus F2A85-V,,FM2,ATX,64,4,Black / Blue
b593a522-9e73-4f6d-b733-ab9f9387a563,Gigabyte GA-C847N-D,,Integrated Celeron 847,Mini ITX,16,2,Blue / White
626f6ad0-3e07-43f2-8d96-a4ca4edcbabe,MSI FM2-A85XMA-E35,,FM2,Micro ATX,32,2,Black / Blue
cf84f65a-e2b7-4952-bf8d-33a5aa1a9d54,MSI B75MA-P33,,LGA1155,Micro ATX,16,2,Black / Blue
e7e615b4-11b3-43f0-b2c8-81d019454168,ASRock B75M-DGS R2.0,,LGA1155,Micro ATX,16,2,Brown / Black
bcf00918-4706-4b72-84f6-b23e392e93ec,ASRock B75M-GL R2.0,,LGA1155,Micro ATX,16,2,Brown / Black
604c8500-69f6-441b-810a-5671f967d78b,Asus A85XM-A,,FM2,Micro ATX,32,2,
97756c9b-26b1-4a19-8d34-3c1e065f97af,ASRock H87 Performance,,LGA1150,ATX,32,4,Black / Red
92584d6e-a2d7-4cf5-bec6-caba2c8ac193,ASRock B85M-GL,,LGA1150,Micro ATX,16,2,Brown / Black
0f353624-f6df-4d63-b7ca-7ac1a802f656,MSI H87M-G43,,LGA1150,Micro ATX,32,4,Black / Blue
dcab3e6f-8096-41bb-bf8a-c92601cc0dbc,ECS B85H3-M(1.0),,LGA1150,Micro ATX,32,4,Black / Gray
4a820304-f71e-4a9f-a4da-4df9e3e71420,ASRock FM2A75M-DGS R2.0,,FM2,Micro ATX,32,2,Brown / Black
dba9f0bc-a70b-4d1c-81d7-a117ab5ce560,ASRock Z87 Extreme9/ac,,LGA1150,ATX,32,4,Brown / Black
97b70d46-2e04-4353-8c10-14558a89e0e5,EVGA 111-IB-E692-KR Stinger,,LGA1155,Mini ITX,16,2,
da688802-f97a-4f1e-bfc4-3120c5cebd3a,ECS Z87H3-A2X EXTREME,,LGA1150,ATX,32,4,Black / Red
ae7182a9-8ba6-4f75-a64a-6de4dcb6adca,Foxconn Q77M,,LGA1155,Micro ATX,32,4,
c5be44ec-1976-4ae5-9165-783f2f8d7cd1,MSI FM2-A75MA-P33,,FM2,Micro ATX,16,2,Black / Blue
6c0d4f43-102f-4e10-a6cb-281ebe5f198e,Gigabyte GA-F2A85XN-WIFI,,FM2,Mini ITX,64,2,Black / Gray
b4bce185-72f8-4916-81fd-e7a612603818,ASRock E3C224-4L,,LGA1150,ATX,32,4,Green / Blue
e34bef4c-77be-4128-af3f-de490aff2f3c,EVGA 150-SE-E789-KR,,LGA2011,EATX,64,8,Black / Red
cb9bc49f-8f3e-432a-8b81-19e45a99b0c8,Zotac A75ITX-B-E,,FM2,Mini ITX,16,2,Black / Yellow
717174b3-3299-46d4-8aa0-33377a3a4606,Gigabyte GA-F2A75M-HD2,,FM2+,Micro ATX,64,2,
98029a04-92ef-436a-a168-2b5e245d449d,ASRock E3C224-V+,,LGA1150,ATX,32,4,Green / Blue
69e51e00-028a-46f8-a76e-a141ede4d3d8,ASRock Q87M vPro/ASM,,LGA1150,Micro ATX,32,4,
a7f6c6bb-8fba-4ebe-8439-7ae32c3c0075,ECS Z87H3-AX GOLDEN (1.0),,LGA1150,ATX,32,4,
7f1ac36a-c920-45e8-b1fc-ac249ad206d9,ASRock AD2550R/U3S3,,Integrated Atom D2550,Mini ITX,4,2,Black / Green
2c64afe6-02c4-4492-b629-ea72f533814b,Gigabyte GA-H87N,,LGA1150,Mini ITX,16,2,Black / Gray
80215734-9237-40f0-aea0-2d8fa91cc4e9,Gigabyte GA-Z87X-UD5 TH,,LGA1150,ATX,32,4,Black / Red
c4a8569f-41d3-4cec-bdd5-7c10e98f0b37,ASRock FM2A88M Extreme4+,,FM2+,Micro ATX,64,4,Brown / Black
24a71356-9c07-4931-9628-0b4c3fe39f5b,Sapphire PURE Black 990FX,,AM3+/AM3,ATX,16,4,
5629e6f5-170b-46e2-80b3-1a832db7bf68,MSI B85I,,LGA1150,Mini ITX,16,2,Black / Silver
9d0808f3-4348-4555-8fe8-7c1e799e6426,MSI CSM-Q87M-E43,,LGA1150,Micro ATX,32,4,Black / Blue
c0f8e8e5-4563-4bc1-947b-f32ea449f08d,MSI CSM-B85M-P32,,LGA1150,Micro ATX,16,2,Black / Blue
79067cd0-4e8a-4d62-a28f-e8767751f5c9,ECS Z87H3-A3X,,LGA1150,ATX,32,4,Black / Gold
25792bd1-cc61-44b1-9170-09124a67a2f0,MSI CSM-H87M-G43,,LGA1150,Micro ATX,32,4,Black / Blue
21bd86a1-2eaa-4f31-a4a2-718ac5497032,ASRock FM2A55M-HD+,,FM2+,Micro ATX,32,2,Black / Silver
2d61c826-b375-400e-83b6-d5f88bf060d0,ASRock Fatal1ty Z87 Professional,,LGA1150,ATX,32,4,Black / Red
6d0af8b8-fbe8-4e36-9bd2-041fabbf9603,Gigabyte GA-H87N-WIFI(REV2.0),,LGA1150,Mini ITX,16,2,Black / Gray
a1290eb2-7f6d-47c1-9c29-dda5e351c47c,Gigabyte GA-B85N,,LGA1150,Mini ITX,16,2,Black / Gray
406a8e01-8a2e-4627-b423-101b19739da0,Gigabyte G1.SNIPER Z5S,,LGA1150,ATX,32,4,Black / Green
7ac326c5-cb1e-44aa-9d2c-91111eb8fc58,Biostar A88M,,FM2+,Micro ATX,32,2,Black / Red
34fa055c-39a7-420d-ae3c-c84d21fd1935,MSI Z87 MPOWER MAX AC,,LGA1150,ATX,32,4,Black / Yellow
858a0bc9-2559-40b5-bd07-036db5451ec5,MSI A88XI AC,,FM2+,Mini ITX,32,2,Black / Silver
59623a2b-43fd-4727-b0ea-6dbfa41b14d4,Biostar AM1MHP,,AM1,Micro ATX,16,2,Black / Yellow
bc203d9e-d382-47ed-8bbc-f127d3a5ac00,Gigabyte GA-F2A55M-S1,,FM2+,Micro ATX,64,2,Black
ac16062c-9dc2-4d5d-b851-555cb78e9d5d,Gigabyte GA-AM1M-S2P,,AM1,Micro ATX,32,2,Black
3b66dbf2-bfcc-4ad3-a981-2f11837011a7,ECS B85H3-M7,,LGA1150,Micro ATX,16,2,Black / Gray
f9f80b44-cbc7-4d64-91b5-e1788b44d903,Gigabyte GA-Z97X-UD7 TH,,LGA1150,ATX,32,4,Black / Gold
b24b1cbf-62fd-4b83-b1e9-049b1271235d,MSI H97 Guard-Pro,,LGA1150,ATX,32,4,Black / Blue
5b865629-ba45-4e79-9a84-40bf0feebb57,Foxconn H97M Plus,,LGA1150,Micro ATX,32,4,Black / Silver
ca73b6bb-8483-4fcf-8d1f-6a4b7bc667ff,MSI B85M Eco,,LGA1150,Micro ATX,32,4,Black / Green
0593a9a0-b5f2-4b0a-9361-a2bf4ccebb06,ASRock FM2A78M PRO3+,,FM2+,Micro ATX,64,4,Black / Blue
5672f03f-4902-4f32-ab91-5349684778c7,ASRock FM2A88X PRO3+,,FM2+,ATX,64,4,Black / Blue
efc8ccc8-033b-44e0-979f-62db9af00cdd,Gigabyte GA-H97M-Gaming 3,,LGA1150,Micro ATX,32,4,Black / Red
acba2306-259b-4a1e-abbf-5753dcd5dabb,Gigabyte GA-Z87X-SLI,,LGA1150,ATX,32,4,Black / Gold
b8e98b0f-c8bd-4148-9065-7fbdeea84ac9,ASRock FM2A88M-HD+_R2.0,,FM2+,Micro ATX,32,2,Black / Silver
39cb9054-ce2f-4a97-8eb4-012b83f9ae3b,MSI Z97-Gaming 9 ACK,,LGA1150,ATX,32,4,Black / Red
972458cc-7909-4afc-9333-b4b8b860ba8f,MSI Z97I GAMING ACK,,LGA1150,Mini ITX,16,2,Black / Red
196c17ac-d45e-4f6c-a227-6093001f0a71,ASRock FM2A78M-HD+ R2.0,,FM2+,Micro ATX,32,2,Black / Silver
2d6ac0de-25e0-447e-9ad4-87a382c89cb9,Asus P5P41T LE,,LGA775,ATX,8,2,Black / Blue
43886b87-02d0-4e69-8d29-1e9163ca1195,Gigabyte GA-H97M-DS3P,,LGA1150,ATX,32,4,Black / Silver
622cc1e1-5000-4502-aea3-e394326bbf25,ASRock X99 Extreme6/3.1,,LGA2011-3,ATX,128,8,Black / Blue
002a4c6c-4f69-450d-a997-fbdb6b0f7f74,Gigabyte GA-B85M-DASH,,LGA1150,Micro ATX,32,4,Black
e5f356fb-77d7-4dbe-b8b4-22348238fa53,Asus P9D-I,,LGA1150,Mini ITX,16,2,Black / Blue
14f8430e-39df-4757-8321-f39a301cd037,EVGA Z170 Classified,,LGA1151,EATX,64,4,Black / Silver
f0f2f91b-317c-4810-be6a-2db9776f3da2,ASRock Z170 Extreme6+,,LGA1151,ATX,64,4,Black / Gold
b61fcc40-6304-49af-ba13-8d0f95ae1c03,ASRock Z170 Extreme4+,,LGA1151,ATX,64,4,Black / Gold
833142ab-85b7-40ef-9468-8ced52fc3646,ASRock Z170M Pro4,,LGA1151,Micro ATX,64,4,Black / Orange
e43d4053-4e4a-4145-8928-4f491a298525,ASRock H170 Pro4/D3,,LGA1151,ATX,64,4,Black / Orange
f7199569-2e25-4359-b9a0-ba50f0f53689,ASRock B150M Pro4/D3,,LGA1151,Micro ATX,64,4,Black / Orange
17058c10-c75c-4742-a1ff-5fab39d21367,ASRock B150M Pro4S/D3,,LGA1151,Micro ATX,64,4,Black / Orange
883e6e60-d1b8-4c21-9d55-22ef19202fd4,ASRock Z170 Extreme3,,LGA1151,ATX,64,4,Black / Orange
ae9a65b9-fceb-44e2-9650-1cfa3cb525ce,ASRock B150 Pro4/D3,,LGA1151,ATX,64,4,Black / Orange
b41ceeda-64a1-4cb6-91fb-b67dac1839b2,Supermicro C7Z170-M,,LGA1151,Micro ATX,64,4,Black / Red
644e073d-55c9-4826-b999-b2f6fbf21150,Asus N3150I-C,,Integrated Celeron N3150,Mini ITX,8,2,Black / Gold
e8a6826b-21c7-41a2-9827-ce4793daa2fa,Gigabyte MW31-SP0,,LGA1151,ATX,64,4,Black / Blue
79e707cc-2c37-4455-ad1d-66eb543a99c1,Supermicro MBD-C7H170-M-O,,LGA1151,Micro ATX,64,4,Black / Red
65521f42-45ce-4557-a4bc-93bb465ae1e1,Biostar B150GT5,,LGA1151,ATX,64,4,Black / White
5cf6e7bb-136e-45f9-8b45-aae367a1bb25,ASRock E3C236D4U,,LGA1151,Micro ATX,64,4,Green
2d702009-3323-4578-b2b0-c44a71134160,ASRock E3V5 Performance Gaming/OC,,LGA1151,ATX,64,4,Black / Red
60ffb9d1-3861-426c-90eb-3a4390f9368d,ASRock FM2A88M Extreme4+ R2.0,,FM2+,Micro ATX,64,4,Black / Silver
cade73d9-8ab0-466d-99bc-47fa2df47319,ASRock B150 GAMING K4/HYPER,,LGA1151,ATX,64,4,Black / Red
a4e6adc3-065b-4d42-8735-377c69d5e382,ASRock P55 Deluxe3,,LGA1156,ATX,16,4,Black / Blue
0bf48450-cba4-4b98-bcc3-03064f5f80d7,Asus P10S-M,,LGA1151,Micro ATX,64,4,Black / Blue
4fd755d0-ab22-40db-8889-170807cc599e,Asus H170-PRO/USB 3.1,,LGA1151,ATX,64,4,Black / Gold
e1c0551d-0abe-46fe-9b08-1c74912a7349,Gigabyte GA-X170-WS ECC (rev. 1.0),,LGA1151,ATX,64,4,Blue
fb761825-f512-48c0-85cc-c68a43564aa0,Biostar Z270GT8,,LGA1151,ATX,64,4,Black / White
3e9e4737-6555-4bc9-a243-83e615712319,Biostar B250GT3,,LGA1151,Micro ATX,64,4,Black / White
740195a1-ff86-4239-8743-54cc5a9ba3de,Gigabyte GA-Z270X-Gaming 8,,LGA1151,ATX,64,4,Black
c877ba02-9dab-4a25-af5f-2d54522aee47,Gigabyte GA-B150M-DS3H DDR3,,LGA1151,Micro ATX,64,4,Brown / Black
67947131-9091-4773-ab96-ecf6ceb62d6a,Supermicro C7H170-M,,LGA1151,Micro ATX,64,4,Black / Red
24b2f11b-aedc-4419-91ea-9ea3687e6c29,Supermicro C7Z270-CG-L,,LGA1151,ATX,64,4,Black / Red
4e31c638-76de-44be-98d6-f8eda53c8c96,Gigabyte B360M D3V,,LGA1151,Micro ATX,32,2,Silver / Black
2ad0a0d0-8662-4d66-8502-6b606ac76c7b,MSI H310M PRO-VHL,,LGA1151,Micro ATX,32,2,Brown / Black
f720b07e-6788-493b-b924-8865f78017a4,Gigabyte X299 AORUS Gaming,,LGA2066,ATX,64,4,Black / Silver
cfc5c587-a144-4c83-94fe-baa8d7c7caa6,ECS KAM1-I (V1.0),,AM1,Mini ITX,16,2,Black / Gray
eb8081e4-a8e0-4f54-83ec-f176fc2a2fb8,Supermicro C9Z490-PG,,LGA1200,ATX,128,4,Black
6bc319e6-773c-423c-8fa5-d30f026e8a5d,ASRock A520M-HDVP/DASH,,AM4,Micro ATX,64,2,Black / Silver
30e6a87b-4e31-4090-ab4a-891a54c8dafa,Biostar B460GTA,,LGA1200,ATX,128,4,Black
80bf3092-0558-40f6-9a38-7a490b1fd9ed,Biostar B350GTX,,AM4,Micro ATX,64,4,Black / Yellow
49865d30-f119-4909-91ea-30d036a01ac6,Biostar X470MH,,AM4,Micro ATX,32,2,Black
5250ba5f-53d5-45f0-a318-eadb952cd268,Asus PRIME H510M-A WIFI/CSM,,LGA1200,Micro ATX,64,2,Black / Silver
8bdaa93f-8cf7-4b38-84a0-774e7aa87ebc,ASRock Z590-C/ax,,LGA1200,ATX,128,4,Black
57a2f648-63c7-45fd-a752-207b984798d5,ASRock H610M-HDVP/D5,,LGA1700,Micro ATX,96,2,Black / Silver
b4d07586-b134-4f19-b0a0-c1c68a87f041,Gigabyte B660M GAMING X,,LGA1700,Micro ATX,192,4,Black
f1d9dcd1-0883-4c1d-8ad9-00bcf335dacf,Gigabyte B660 DS3H AC,,LGA1700,ATX,128,4,Black
ec78054b-67bd-4d81-a1d0-eca43f7319e6,Biostar B660M-SILVER,,LGA1700,Micro ATX,128,4,Silver / Black
523a96b6-4db2-41ee-8271-f7a3f1817bb4,Biostar Z690A-SILVER,,LGA1700,ATX,128,4,Silver / Black
3cd40720-ec69-493e-a159-bc2f394a4c84,Asus EX-B660M-V5-PRO-D4,,LGA1700,Micro ATX,64,2,Red / Black
c7195df0-c357-478a-a083-15863a1ec711,MSI Z590M PRO,,LGA1200,Micro ATX,128,4,Black / Silver
10c6f266-6d67-4008-bd47-4cfe2299d086,Biostar H510MHP,,LGA1200,Micro ATX,64,2,Black
8810fe1b-58ca-4321-b9c0-8426b7412b89,Biostar B760MH D4,,LGA1700,Micro ATX,64,2,Black
52ae1f79-04ad-460e-a53c-0aab873302b2,Asus PRIME A620M-K-CSM,,AM5,Micro ATX,96,2,Black / Silver
29af295f-7d32-4b82-bce2-89d804070cb1,Biostar B550MT,,AM4,Micro ATX,64,2,Black
6d6d8b9b-8d64-49b7-a98c-e50fe065c6b3,Asus Pro Q670M-CE D4-CSM,,LGA1700,Micro ATX,128,4,Green / Black
97f85e44-8cfb-4b61-afbf-0cf0459171ad,Biostar A620MT,,LGA1700,Micro ATX,96,2,Black
57316514-b89e-4d51-836a-1d15adf35cf2,Asus Pro H610M-CT2 D4-CSM,,LGA1700,Micro ATX,64,2,Green
f7ff8c95-2e4c-4ad3-8331-531ff8aa0519,Asus EX-B650M-V7,,AM5,Micro ATX,96,2,Black / Red
f4e3cc69-f000-4e7d-80c9-710b18fe72c5,Biostar B650MT,,AM5,Micro ATX,96,2,Black / Silver
383280e6-4cb2-464b-92ff-5bd4f5d443f0,Biostar B650MS2,,AM5,Micro ATX,96,2,Black / Silver
dbfd3a8e-83ae-4af8-8836-00975536a5d1,Asus PRIME H610M-D,,LGA1700,Micro ATX,96,2,Black
8faba8d0-a058-45e0-bf97-dca70b911d91,Asus PRIME H610M-K-CSM,,LGA1700,Micro ATX,96,2,Black / Silver
c1adbca9-e94d-4645-b3a3-805ffb0e2d2f,Biostar H610MS,,LGA1700,Micro ATX,64,2,Brown / Black
9bcf005f-1372-49da-b8dd-80536d2e4b09,Biostar H610MX2-E D5,,LGA1700,Micro ATX,96,2,Brown / Black
252448df-c660-412a-b1f6-cfbe6ea4ea8c,Biostar H610MHC-E,,LGA1700,Micro ATX,64,2,Black
28c41e0c-e0e6-43da-9270-bfb8f9c56583,Biostar H610MHD D5,,LGA1700,Micro ATX,96,2,Black
6eb117df-d43d-4d7f-a6fe-688c07b26665,Asus PRIME H610M-D-CSM,,LGA1700,Micro ATX,96,2,Black / Silver
56d10cbb-009d-4ccd-aa13-0d3e9e2203f5,EVGA 132-LF-E655-KR,,LGA1156,ATX,16,4,Black
cb705e27-1475-4706-8ca0-04e1f05f6aee,Biostar T5 XE CFX-SLI,,LGA1156,ATX,16,4,
e24bb918-0601-444f-8d9c-32b5a663aa62,EVGA 123-LF-E653-KR,,LGA1156,ATX,16,4,Black / Gray
625c1460-cad5-4372-b01b-ef8389a91f02,Gigabyte GA-P55A-UD3P,,LGA1156,ATX,16,4,Blue / White
2df2bd07-af35-4d65-9ddb-ee96fbb403ff,Zotac GF6100-B-E,,AM3/AM2+,Micro ATX,4,2,Black / Red
064f3312-9388-4a3d-a8ed-278b29a80b04,MSI 740GM-P25,,AM3,Micro ATX,8,2,Black / Blue
d3b0b5a3-5a1e-4ecf-a59e-845d702217ae,Asus M4A78L-M,,AM3/AM2+/AM2,Micro ATX,8,2,
0b7e83ab-ac4a-4d76-9599-04eda58faff6,Gigabyte GA-770TA-UD3,,AM3,ATX,16,4,Blue / White
19d5077e-65ce-4445-89ac-ac0665347cde,MSI 770T-C45,,AM3/AM2+/AM2,ATX,8,4,
3df25d2b-ee63-4f49-8e7b-2e071570ff9a,Asus M4A785TD-V EVO/U3S6,,AM3,ATX,16,4,Black / Blue
7645b8f7-61db-429e-b73c-9a62a3a8b4de,ASRock A785GMH/128M,,AM3/AM2+/AM2,Micro ATX,16,4,
73821697-e9ef-4367-932c-fb3eea3c2066,MSI 785GTM-E45,,AM3/AM2+/AM2,Micro ATX,8,2,Red / Black
dd3d7594-f388-4f6e-9645-d15dcc9ef1da,MSI 790XT-G45,,AM3/AM2+/AM2,ATX,16,4,
d83c6dcf-2368-4629-b204-79cef61c0a93,ASRock 880GMH/USB3,,AM3,Micro ATX,16,4,Black / Blue
287eb2c3-fc4a-41d9-8001-df7f6b8bb952,Gigabyte GA-790FXTA-UD5,,AM3,ATX,16,4,Blue / White
6b6d0fa1-6f71-42c7-957e-fc222d619ffd,ASRock A790GMH/128M,,AM3/AM2+/AM2,Micro ATX,16,4,
ea989573-2add-4ddd-a019-bac9162e3601,Jetway JMA3-79GDGD-LF,,AM3/AM2+/AM2,Micro ATX,8,4,
caae52ed-b245-4953-b63f-f517726d0c7c,ASRock 880G Extreme3,,AM3,ATX,16,4,Black / Blue
dfaefc91-b2dd-4abf-855b-1ba40b35f0de,Gigabyte GA-880GMA-UD2H,,AM3,Micro ATX,16,4,Blue / White
e9d8812e-1f7f-47c0-8136-bff96a9662b7,Asus M4A89TD Pro,,AM3,ATX,16,4,Black / Blue
8c6f6982-a529-43ad-a2fc-94d719475490,Biostar TA890GXB HD,,AM3,Micro ATX,16,4,Black / Red
15580a3a-0231-4502-9fe2-51d5b129ca37,Biostar TA890GXE,,AM3,Micro ATX,16,4,Black / Red
abd44f4c-c903-4beb-9c49-2bac10e672cd,EVGA 132-BL-E758-TR,,LGA1366,ATX,24,6,Black / Gray
b6d309c8-e37c-4b8f-ac68-9ab5a363ce25,EVGA 132-GT-E768-KR,,LGA1366,ATX,24,6,Black / Gray
c92d1a97-e67f-49d9-9bf1-9e2d2bcfc92b,ASRock 880GXH/USB3,,AM3,ATX,16,4,Black / Blue
7e0a099e-985b-49de-88fd-e79e47b38210,ASRock A780LM-S,,AM3/AM2+/AM2,Micro ATX,8,2,Multicolor
10c56925-ed60-46c1-be6f-c7ec4f2fc74b,EVGA 123-CD-E635-KR,,LGA1156,ATX,16,4,Black / Gray
66b5f5c1-a339-45f8-bfe5-07704ea18460,Gigabyte GA-D525TUD,,Integrated Atom D525,Mini ITX,4,2,Blue
4743c77d-66aa-4e0b-b3f9-9c226794708a,ASRock G41M-GS,,LGA775,Micro ATX,8,2,Blue / White
c93b6ac3-b84a-4543-a32b-2496bac02faa,Gigabyte GA-MA78LMT-S2,,AM3,Micro ATX,8,2,Blue / White
22c3b9d5-9557-48d6-b2a4-9b29391de454,Biostar A880G+,,AM3,Micro ATX,8,2,Black / Red
0fa07f27-c500-4efd-a905-1dba0ad02ffe,MSI Big Bang XPOWER,,LGA1366,ATX,24,6,Black / Blue
3a0bdce7-8727-4f9e-9629-f8f520cfd823,MSI H55M-ED55,,LGA1156,Micro ATX,16,4,Black / Blue
0de11d75-d4e3-4c4e-a9e6-d87499166e9f,Biostar TA790GXE,,AM3/AM2+/AM2,Micro ATX,16,4,Multicolor
3365781a-2ac8-4953-99c1-5dedb74662a1,Biostar A780L,,AM3/AM2+,Micro ATX,8,2,Black / Red
6273de9b-7129-4d65-ba2b-b070d83ecee4,Biostar TA790XE,,AM3/AM2+,ATX,16,4,Multicolor
a3444f98-110c-464e-b1aa-16a3740656e2,MSI 880GMA-E45,,AM3,Micro ATX,16,4,Black / Blue
6ff29bbd-410e-48c8-a3ae-4c8451487b6b,Biostar TA880G HD,,AM3,Micro ATX,16,4,Black / Red
58a62e6c-7d9d-4554-be62-363ea14ca9f8,Biostar TA890FXE,,AM3,ATX,16,4,Black / Red
ca65fdc1-b797-44f3-af0b-3596e5b7fab5,MSI 870U-G55,,AM3,ATX,16,4,Black / Blue
17653125-bbc0-430d-9725-39143e950e85,Foxconn Q57M,,LGA1156,Micro ATX,16,4,
3622cbf5-2660-4cd8-a35f-0dc7bb2cc5fe,Jetway JMA3-880GP-LF,,AM3,Micro ATX,8,2,
9e50ee98-6d6f-4ffb-9e5a-52393119923f,MSI 880GMA-E53,,AM3,Micro ATX,16,4,Black / Blue
f5d66264-2c44-40d7-9552-d3c901cd47a5,Jetway JI31GM4-L-LF,,LGA775,Micro ATX,4,2,
a50158fa-f575-4fff-aaae-fdf4a68002fb,MSI 870S-G54,,AM3,ATX,16,4,Black / Blue
