id,display_name,price,core_count,core_clock,boost_clock,tdp,integrated_graphics,has_smt
bd72e3d8-5c8e-47f2-a236-3d89b5ea8acd,Intel Xeon E3-1240 V2,345.0,4,3.4,,69,,1
7226e6df-4a5c-4998-b679-a1b859cb22e9,Intel Xeon E3-1275 V6,362.84,4,3.8,4.2,73,Intel HD Graphics P630,1
2950c8d6-6e52-4cbf-9e78-dc1ea46658d6,Intel Core i3-8350K,,4,4.0,,91,Intel UHD Graphics 630,0
abb2cb54-15c4-4f2c-b1bc-57e907b5b4d3,AMD Threadripper 2950X,,16,3.5,4.4,180,,1
b2c7a62f-c109-4dd0-bda4-2d4a5456df4e,Intel Core i7-965 Extreme Edition,798.95,4,3.2,,130,,1
3f57bea0-5ea7-439a-a112-2314772fa034,AMD A10-6700,83.22,4,3.7,,65,Radeon HD 8670D,0
4956dcaa-5406-4292-bd26-cf5692bda32e,AMD A6-3670K,,4,2.7,,100,Radeon HD 6530D,0
1ae2d305-9a00-4b33-b829-fcd32ac00de9,Intel Core i5-7600T,147.91,4,2.8,3.7,35,Intel HD Graphics 630,0
924ab319-bf68-45b2-929f-06020b6d2bc1,Intel Xeon E-2274G,575.0,4,4.0,4.9,83,Intel HD Graphics P630,1
6ddafa46-6e72-4b38-ad31-9b9d1b92f099,Intel Celeron 420,,1,1.6,,35,,0
314d888c-6d49-44d2-8676-3689b21315f2,Intel Pentium E2180,,2,2.0,,65,,0
f29d86e4-fe1f-4124-842e-34d4925f7990,Intel Core 2 Quad Q8400,149.99,4,2.66,,95,,0
764328b2-d9a3-4bd3-8bde-8c665baf4841,AMD FX-6200,,6,3.8,,125,,0
e187f51f-1cdd-4828-96f5-18c567f05ef8,Intel Xeon E3-1275 V2,,4,3.5,,77,Intel HD Graphics P4000,1
84918b7f-eefd-4100-826f-9b9f53253068,AMD 3850,,4,1.3,,25,Radeon HD 8280,0
f8d9201e-7b49-40ca-85a9-50c33bad95ed,Intel Pentium G3240,,2,3.1,,53,Intel HD Graphics,0
c8db268b-4511-47f8-8486-67c8a13a47fe,Intel Core i3-6100T,289.95,2,3.2,,35,Intel HD Graphics 530,1
59e23cbc-0356-47bc-b639-231ffd9bcca1,AMD Athlon 3000G (14nm),,2,3.5,,35,Radeon Vega 3,1
7416d4e9-59c2-4805-b0bd-2e94333eb6b8,AMD FX-9370,,8,4.4,4.7,220,,0
95aac312-a4cf-4c0b-92d1-b64d06324c23,AMD FX-8370,283.33,8,4.0,4.3,125,,0
7ec1ea67-62b3-42be-9cd7-74a7acf2ddb1,Intel Xeon E5-2623 V3,229.95,4,3.0,3.5,105,,1
42c8ba0b-3285-4858-9305-3684d22d5f1e,Intel Core i5-7500T,250.0,4,2.7,3.3,35,Intel HD Graphics 630,0
9ef17172-f8e1-4218-afe5-4d503bf3d5de,Intel Pentium E5300,59.49,2,2.6,,65,,0
392c037e-79f0-4cbe-9603-a1295dc7d8b9,Intel Core i7-880,,4,3.06,,95,,1
9802cae1-e079-45eb-b7ff-d3ad4dcef1ef,AMD Athlon II X2 250,,2,3.0,,65,,0
a5995ece-b442-4dc0-93b1-67451aa55f41,AMD Athlon II X2 270,,2,3.4,,65,,0
76ab359b-e2a8-4705-8762-7f3b96d641f9,Intel Xeon E3-1226 V3,,4,3.3,3.7,84,Intel HD Graphics P4600,0
58502f0e-f5b3-4bbc-9a6c-af6ead50ffe4,Intel Xeon E5-1630 V3,,4,3.7,3.8,140,,1
bc19978d-5efc-4ea4-a4f5-d8762462cf0a,AMD Phenom II X2 B59,,2,3.4,,80,,0
e6380942-346e-4b68-adc9-94b5fa4e5220,Intel Xeon E5-2650 V3,,10,2.3,3.0,105,,1
6cd43a6c-34d5-4234-82f2-56f372032ad5,Intel Xeon E3-1270 V2,,4,3.5,,69,,1
d32edc83-eb4b-459a-ac1f-6cda169f385f,Intel Core i7-3770T,,4,2.5,3.7,45,Intel HD Graphics 4000,1
ab4ba596-495d-4bc5-a822-6dc435e9bfdc,AMD Opteron 6378,,16,2.4,3.3,115,,0
d92f8ed9-0ef5-40ca-a84f-f258e0d1a708,AMD A6-9500E,,2,3.0,3.4,35,Radeon R5 (on die),0
135d0076-64af-478b-8434-b7e8a5be40ba,Intel Xeon E5-2650L V4,,14,1.7000000000000002,2.5,65,,1
eff0c794-d629-4b25-9569-f52d936706af,Intel Core i5-3570,,4,3.4,,77,Intel HD Graphics 2500,0
8f06f136-827b-4e80-80c8-7597b98808c9,Intel Core i5-8600,256.5,6,3.1,4.3,65,Intel UHD Graphics 630,0
565f8b1f-3351-435e-ac42-d814bad68137,AMD FX-8350,,8,4.0,,125,,0
b84e2835-8426-4278-a52d-c449c8794baa,Intel Core i7-860,198.25,4,2.8,,95,,1
edf3dc06-cf23-4ee1-aa3a-396fe65d5f7b,Intel Xeon E5-4650,,8,2.7,3.3,130,,1
c51e04d4-0a18-4854-8f89-5fea4c05d1df,Intel Core i5-4690S,,4,3.2,3.9,65,Intel HD Graphics 4600,0
87a08fe4-281a-4019-869c-13ff615fb8c4,AMD A4-6300B,49.95,2,3.7,3.9,65,Radeon HD 8370D,0
91826629-bb2c-4e8a-b5b7-765829a10506,Intel Xeon E5-2643 V3,549.95,6,3.4,3.7,135,,1
118747ac-86f8-4c96-aa5d-dd10fae465ca,AMD Phenom II X4 940 Black,,4,3.0,,125,,0
02c5b7e7-d285-470d-8265-477063381d21,AMD A8-3870K,,4,3.0,,100,Radeon HD 6550D,0
52cb741c-f567-46ba-ae77-fe5f9f688bd1,AMD A4-5300,,2,3.4,,65,Radeon HD 7480D,0
5e0c1067-29f7-4e43-b635-8ea3c07e04b3,AMD FX-4130,,4,3.8,,125,,0
b80fee38-e30f-4839-b65c-80252b2d09e8,Intel Xeon E3-1240 V3,,4,3.4,3.8,80,,1
c844d2c2-771d-4e8a-be2a-257ce34582bf,Intel Xeon E5-1650,,6,3.2,3.8,130,,1
38ad0a77-77d5-4918-9991-6f6184db917b,Intel Core i5-6400T,,4,2.2,2.8,35,Intel HD Graphics 530,0
3745c060-09b5-4826-9c33-cd3f8805cdf5,Intel Xeon E3-1235L V5,,4,2.0,3.0,25,Intel HD Graphics P530,0
8b353dcf-5430-43b5-9de0-9083a76ae966,AMD Ryzen 7 1800X,,8,3.6,4.0,95,,1
0c34dc4e-b46f-4e3d-a072-35a422cb00ec,AMD Athlon 240GE,,2,3.5,,35,Radeon Vega 3,1
44aa7ddd-7995-41ec-a59c-6b77a1208f2a,Intel Core i5-9400T,,6,1.8,3.4,35,Intel UHD Graphics 630,0
eae9d4f9-dd6d-4863-985c-8b2fa58ab1df,Intel Core i5-9600T,,6,2.3,3.9,35,Intel UHD Graphics 630,0
980b1831-6d30-4c1c-af03-7f5ec0f35e50,Intel Xeon E3-1245 V2,367.5,4,3.4,,77,Intel HD Graphics P4000,1
af62a358-8a33-4ede-9a67-10948fc9123e,Intel Xeon E3-1275,376.99,4,3.4,,95,Intel HD Graphics,1
cbbf9993-c6e6-4113-92a4-ece972058953,Intel Xeon E5-2687W V2,,8,3.4,4.0,150,,1
a1d32860-706b-4284-876a-926d06c991b7,Intel Xeon E5-2690,,8,2.9,3.8,135,,1
e329d4b9-2884-4895-8d59-9e3ef35dd4fc,Intel Xeon E-2124G,210.0,4,3.4,4.5,71,Intel HD Graphics P630,0
ef7ad69d-cff8-4d0b-8536-3cc4ac9f665d,Intel Core i7-860S,100.0,4,2.5300000000000002,,82,,1
5ac495af-728a-445c-87b3-d417dae2b2a3,Intel Core 2 Quad Q8300,,4,2.5,,95,,0
8e63e4b1-ee02-4a8b-8928-078cf7dc1375,Intel Core i7-970,,6,3.2,,130,,1
ce89e255-6c87-4d55-9078-b91deeb79023,AMD Phenom II X6 1045T,,6,2.7,,95,,0
1a469b5a-f429-4087-b4fa-429c33949bb4,Intel Xeon E3-1230,417.95,4,3.2,,80,,1
fedcf13c-69ac-4b29-9c6c-e5fac523a921,AMD A4-4000,,2,3.0,,65,Radeon HD 7480D,0
858b5853-42c6-4814-af1c-1ed8ca3c7298,Intel Xeon E5-2620 V2,,6,2.1,2.6,80,,1
0d3c11c2-7673-4f58-b542-a9fa28aec1c8,Intel Xeon E5-2620,,6,2.0,,95,,1
dd437b0e-ccf7-4e4e-a076-e45f60808827,Intel Xeon E5-1620 V2,,4,3.7,3.9,130,,1
a193802c-4123-49cf-b301-f8f949c1971d,Intel Xeon E5-2650L V2,,10,1.7000000000000002,2.1,70,,1
c81e8b84-487a-4147-97ca-99b2f6e14b60,Intel Core i7-5930K,,6,3.5,3.7,140,,1
16a27603-233b-4b37-ab83-71879ad30f9b,Intel Xeon E3-1225 V5,295.0,4,3.3,3.7,80,Intel HD Graphics P530,0
6151ea22-368e-40e3-9f36-c9e312e8a249,Intel Xeon E5-2420V2,,6,2.2,2.7,80,,1
7a0016eb-286f-4391-8e08-6bba38c76e1d,AMD Threadripper 2970WX,,24,3.0,4.2,250,,1
cc77ee85-a6a0-44fe-a56b-0213bc042c32,AMD Athlon 220GE,,2,3.4,,35,Radeon Vega 3,1
9996be94-3ac3-4d30-bbda-60a90d3c6d10,Intel Core i5-9500,,6,3.0,4.4,65,Intel UHD Graphics 630,0
55a56277-726a-404f-9510-b3edeb3dfda7,AMD Athlon II X2 220,,2,2.8,,65,,0
b6db543c-1575-434a-a0c8-226fb808f0a3,Intel Core 2 Extreme QX6850,449.95,4,3.0,,130,,0
40ed4095-6caa-4926-993f-1c1201b7752f,Intel Xeon E5-2609,57.99,4,2.4,,80,,0
0a7da806-2f3f-45f8-b4bd-b3db329f3a7b,AMD Opteron 6328,715.1,8,3.2,3.8,115,,0
43c8638b-4a73-4a92-a91d-fa4f3ce55e69,Intel Core i5-9400,,6,2.9,4.1,65,Intel UHD Graphics 630,0
247b180b-f404-4b31-841b-a49fe06622a6,AMD A10-5800K,82.51,4,3.8,,100,Radeon HD 7660D,0
c99c5ebb-4a7d-47b3-a0b1-749400c09647,Intel Xeon E5-2470V2,529.95,10,2.4,3.2,95,,1
fa00da4e-742b-4db0-a72e-9298af57f2be,AMD Phenom II X4 955 Black,,4,3.2,,125,,0
436d1c00-71a0-4674-84b4-5e02b4bcf036,Intel Core i5-680,,2,3.6,,73,Intel HD Graphics,1
a95f3d95-deeb-4adb-ba81-2eea5398cdf7,Intel Xeon E3-1245 V3,,4,3.4,3.8,84,Intel HD Graphics P4600,1
c9708583-aeb7-4926-98d7-d14e71c3003b,AMD 5150,,4,1.6,,25,Radeon HD 8400,0
d6c02747-9b42-4278-a1b0-488926d8f4b8,Intel Pentium G3450,,2,3.4,,53,Intel HD Graphics,0
30c052fe-404b-4f4c-85f7-b08635f2b412,AMD FX-8370E,,8,3.3,4.3,95,,0
d4559387-e41d-4e58-9b82-a820e41fdc67,AMD Athlon X4 840,,4,3.1,3.8,65,,0
3cfba3a4-a4fd-4811-88c9-d44b66b3873e,Intel Xeon E5-2660 V3,198.95,10,2.6,3.3,105,,1
44650372-70ab-4775-95a5-9c68388927da,Intel Pentium G4560,,2,3.5,,54,Intel HD Graphics 610,1
1fc71d3b-979c-4b94-aec2-3933daab11ef,Intel Pentium G4560T,79.98,2,2.9,,35,Intel HD Graphics 610,1
34d95354-19c1-4254-94df-aebaa7dc3bbd,Intel Xeon E3-1230 V6,,4,3.5,3.9,72,,1
55b0f7b5-2ef2-48d3-a321-e616b90f539a,AMD Threadripper 2920X,,12,3.5,4.3,180,,1
04ed186d-3ec8-474f-91c6-3151f32984ce,Intel Core i3-9350K,,4,4.0,4.6,91,Intel HD Graphics 630,0
6c1eceff-86a6-4267-8150-a151821ada4d,AMD Athlon II X4 635,58.02,4,2.9,,95,,0
547edb00-a0b7-4d03-9b2c-5e3bbfbfd72c,Intel Celeron 430,64.77,1,1.8,,35,,0
b6387eb4-1e83-4571-9937-4f00d105e36d,Intel Celeron 440,34.99,1,2.0,,35,,0
0f9b8bb6-e9b2-4b15-b2d8-b2bf1a487003,Intel Celeron G530,68.0,2,2.4,,65,Intel HD Graphics,0
db00faf5-3846-48af-be2d-03f06e477881,Intel Core i3-3220T,120.0,2,2.8,,35,Intel HD Graphics 2500,1
6a5dd6a5-84fd-4ab2-ae95-fbad08c10700,Intel Pentium G4600,64.59,2,3.6,,51,Intel HD Graphics 630,1
8f809fc7-8889-4978-b5ab-2f253806d322,AMD Phenom II X2 555 Black,,2,3.2,,80,,0
a1d8a226-f431-42b3-9c66-0ba6029f497a,Intel Pentium E2200,54.0,2,2.2,,65,,0
4bc3eba8-4f9b-4bc9-9d62-8af4056130c6,Intel Core i7-875K,379.98,4,2.93,,95,,1
fb6d783a-ffb9-4bfe-b354-69ccf9a173cb,AMD Phenom II X6 1075T,,6,3.0,,95,,0
95462540-c664-4558-a0c3-98513c60f356,Intel Pentium E6800,,2,3.333,,65,,0
aebea5e7-1db8-4d21-836f-772e150fad0b,Intel Pentium G620,,2,2.6,,65,Intel HD Graphics,0
44944f07-dc4c-43b5-b0a7-e7370cf3ec7c,Intel Pentium G645,83.0,2,2.9,,65,Intel HD Graphics 2500,0
0a616f96-ad98-47a3-9f5d-16b8c52726a7,AMD Athlon X2 340,120.0,2,3.2,,65,,0
bf5d6970-0ba1-4eec-9716-bb67520fadc5,Intel Xeon E5-2670 V2,,10,2.5,3.3,115,,1
fd71079d-c7dc-4d95-bdfd-d68de1ee09f3,Intel Xeon E5-2687W,,8,3.1,3.8,150,,1
b1500e48-aaab-4eb0-b999-b7f8ca7f52c1,Intel Xeon E5-1620 V4,186.52,4,3.5,3.8,140,,1
da2e04fe-d5b8-486c-9270-a6b38aa31547,Intel Core i7-7800X,,6,3.5,4.0,140,,1
f36ed5a3-dfd3-4b9f-bab1-76b491558250,Intel Core i5-9400,,6,2.9,4.1,65,Intel UHD Graphics 630,0
a4ea8471-2819-400f-a1b0-c9b57fc93d9f,AMD A6-7480,,2,3.5,3.8,65,Radeon R5 (on die),0
f9790ef4-2690-49fb-a526-5f4a680125f6,Intel Xeon E3-1275 V2,374.0,4,3.5,,77,Intel HD Graphics P4000,1
5bcad67c-a623-47fa-b8b1-982fc4786b35,AMD Athlon II X3 435,159.94,3,2.9,,95,,0
2b085e41-513f-4212-9873-761f687d9347,Intel Core i7-6900K,355.06,8,3.2,3.7,140,,1
184568dc-c151-48c3-b865-d69259a00cdc,Intel Xeon E5-2683 V3,,14,2.0,3.0,120,,1
9137f175-2a0c-4fc6-a91d-e72a6d22a853,AMD Phenom II X2 550 Black,,2,3.1,,80,,0
b3f4496a-3988-4d2c-b636-e18f1069f68c,Intel Core 2 Duo E6550,,2,2.33,,65,,0
04d111a9-1860-4d5c-a4ad-ede6505a0888,Intel Core i7-975 Extreme Edition,,4,3.33,,130,,1
4de96432-6ba5-4248-b865-e5ee669bc01e,AMD Athlon II X3 450,,3,3.2,,95,,0
ac081ef2-4130-42a3-91a5-a83e0c4c7df9,AMD A4-3400,134.09,2,2.7,,65,Radeon HD 6410D,0
4f08d65d-d7ac-44d5-b5c8-f95a11383711,AMD A6-5400K,,2,3.6,,65,Radeon HD 7540D,0
762d817c-65ee-44a9-9259-07750dbd0213,Intel Xeon E3-1280,,4,3.5,,95,,1
22bd9760-3259-42e3-ae53-bbcf5a78f98a,AMD FX-9590,,8,4.7,5.0,220,,0
68edea0c-2c1d-4629-ac78-3e4dfba393eb,Intel Xeon E3-1245 V3,,4,3.4,3.8,84,Intel HD Graphics P4600,1
9d17d7bf-85a7-4fec-b362-64b7c20963b1,Intel Core i7-7700T,,4,2.9,3.8,35,Intel HD Graphics 630,1
16a06020-e49a-4523-9904-b9616aea6aac,Intel Core i9-7960X,,16,2.8,4.4,165,,1
9d2e2482-bf0a-4702-9ec1-90c1376cae87,Intel Pentium G2130,,2,3.2,,55,Intel HD Graphics,0
de49a165-bb05-421b-9281-f085e2c09efd,Intel Xeon E5-2660 V2,,10,2.2,3.0,95,,1
56689ea9-7754-4d57-bbdc-6b29b0b0e889,Intel Xeon E3-1285 V6,949.95,4,4.1,4.5,79,Intel HD Graphics 630,1
cd819bbc-7826-43ef-b525-2e7866c3048c,Intel Xeon E5-2630 V2,,6,2.6,3.1,80,,1
bd2e91df-9bb4-4ab9-9278-77e685ad517e,Intel Core 2 Duo E4500,,2,2.2,,65,,0
cdf5f11f-69d4-43bc-807b-23583260dadf,Intel Core 2 Duo E7200,80.98,2,2.5300000000000002,,65,,0
bd41fd34-20a7-457e-a4ec-3d427e739d68,Intel Core i7-870,229.95,4,2.93,,95,,1
78704d65-6fb6-47c9-9bcd-07b4f319d4ff,Intel Core 2 Extreme QX6700,605.64,4,2.66,,100,,0
0830486a-dae3-4fbd-aebc-1d67849e46be,Intel Celeron G1620,,2,2.7,,55,Intel HD Graphics,0
1bc7928b-60c2-405d-846e-f8fec9270984,Intel Xeon E5-2640,93.99,6,2.5,3.0,95,,1
c66df848-e8ec-4b6b-b97a-43b131c7ac7f,Intel Core i3-4360,,2,3.7,,54,Intel HD Graphics 4600,1
3796711c-b358-4535-b64e-797d220757b1,AMD FX-4100,,4,3.6,,95,,0
844a8236-c3fd-47c5-95ae-6fe2f9c3699f,Intel Xeon E5-2643 V2,398.95,6,3.5,3.8,130,,1
f21348a5-aff3-4428-9384-bcff1575e3bc,Intel Core i7-5960X,,8,3.0,3.5,140,,1
03589a6c-d8d9-49e5-8045-d4f04aab0491,Intel Xeon E5-2697 V3,,14,2.6,3.6,145,,1
586cf42e-e593-416a-88c8-971459b5657c,Intel Xeon E5-2670 V3,,12,2.3,3.1,120,,1
99f46eb3-85c1-4d51-baa0-73bff01a5bb9,Intel Core i5-4570S,,4,2.9,,65,Intel HD Graphics 4600,0
7955393d-540b-47e1-a2c7-2ca223272441,Intel Pentium G3470,94.0,2,3.6,,53,Intel HD Graphics,0
18dee686-45ff-4359-9205-c532e6f27b93,Intel Xeon E3-1245 V5,,4,3.5,3.9,80,Intel HD Graphics P530,1
a80f95dd-280e-4369-b9fd-ac0ed85c2759,Intel Xeon E5-2609 V4,304.29,8,1.7000000000000002,,85,,0
986dafdd-7c6a-4976-bc1b-21c28252e2ed,Intel Core i5-9500F,,6,3.0,4.4,65,,0
adb3093d-9d22-4daa-8667-f7c148841dd8,Intel Core i3-9350K,,4,4.0,4.6,91,Intel HD Graphics 630,0
adc753c2-0891-48b7-833d-895a7e10de2a,Intel Core i3-2125,152.0,2,3.3,,65,Intel HD Graphics 3000,1
bdf2c2b8-4406-42cf-837a-6255d1339579,Intel Xeon E-2104G,327.81,4,3.2,,65,Intel HD Graphics P630,0
2655af23-a247-46b4-a8a7-1d433de45384,Intel Core i3-3245,80.0,2,3.4,,55,Intel HD Graphics 4000,1
51e7fff7-e4d5-4c47-90b7-06253a8b059a,Intel Xeon E3-1220 V6,389.95,4,3.0,3.5,72,,0
6e0a7191-454f-4cbf-b893-bca5d11674fb,Intel Xeon E-2174G,549.95,4,3.8,4.7,71,Intel HD Graphics P630,1
1639356a-ccfb-4a29-9136-778512994f1d,Intel Celeron 430,,1,1.8,,35,,0
bd605273-cb35-4442-979e-4d08dd974cbe,Intel Celeron E3400,,2,2.6,,65,,0
2a64cf88-5ff5-47f1-9f7c-d21a415c229e,Intel Core 2 Quad Q6700,,4,2.66,,100,,0
a2b91106-d9a1-42bf-901b-30905f5daffd,Intel Core i3-2100T,,2,2.5,,35,Intel HD Graphics 2000,1
69c0f76f-7ed8-4b1b-baa1-1a2d613e7c8c,AMD Phenom II X4 975,,4,3.6,,125,,0
70c01cf4-ef30-4069-a42c-b107e4af5961,AMD Phenom II X4 840,,4,3.2,,95,,0
dea5d055-3c92-41e0-b3dc-fa92e8cbd3bf,Intel Xeon E3-1225 V2,199.99,4,3.2,,77,Intel HD Graphics P4000,0
cc5f25d1-ea7d-45ca-9962-cd67efadb29a,Intel Xeon E3-1265L V2,,4,2.5,,45,Intel HD Graphics 2500,1
2d5e155f-b886-4e04-b37f-5465bafc5856,AMD A10-6790K,,4,4.0,4.3,100,Radeon HD 8670D,0
9c2474ae-9a50-4cea-babc-4982385adc0f,Intel Celeron G1820,,2,2.7,,53,Intel HD Graphics,0
099b6ecb-81a5-48e8-b5bd-0944ce34c79b,AMD A10-6800K,,4,4.1,,100,Radeon HD 8670D,0
0afb76e4-1da7-4860-aea7-87ac8515d674,Intel Xeon E5-2650L V3,,12,1.8,2.5,65,,1
a91067ba-90b1-44bd-953e-d235a31f7126,Intel Core i3-3240,,2,3.4,,55,Intel HD Graphics 2500,1
57ec6fb7-ac09-4e02-9f7d-bbab6255e375,Intel Core i7-4770T,,4,2.5,,45,Intel HD Graphics 4600,1
e541ace9-9e1d-44d5-8404-7ef243f4aa01,Intel Core i5-6500T,,4,2.5,3.1,35,Intel HD Graphics 530,0
526a637d-810c-41e1-a726-773c7278a754,Intel Pentium G4400,,2,3.3,,54,Intel HD Graphics 510,0
96ae8287-a15f-4a10-b901-586be2d5ac09,Intel Xeon E5-1650 V4,,6,3.6,4.0,140,,1
e1f8eeec-55bd-44c0-873c-caf2f49b332a,Intel Core i3-7350K,,2,4.2,,60,Intel HD Graphics 630,1
88791cca-86bb-4145-a600-2ca6c581baf2,Intel Celeron G3950,,2,3.0,,51,Intel HD Graphics 610,0
39b2bdf0-a665-48fb-87b7-231c447d0753,Intel Pentium Gold G5500,,2,3.8,,54,Intel UHD Graphics 630,1
830cd0e4-7a8a-4b7f-a53b-9eef2a750668,Intel Pentium Gold G5600,,2,3.9,,54,Intel UHD Graphics 630,1
7d1a8723-150c-49b1-88fd-befa8a7fb40e,Intel Pentium G3460,54.49,2,3.5,,53,Intel HD Graphics,0
d1508aec-7c8f-4264-a23a-a10b0224bab4,AMD Phenom II X4 830,59.58,4,2.8,,95,,0
2d2d4ccc-1adf-4ab4-842a-1fd1d4af9b54,Intel Pentium G3460,64.48,2,3.5,,53,Intel HD Graphics,0
6b41923d-7925-4fe7-997b-174d568bfed9,Intel Xeon E5-2603 V3,99.26,6,1.6,,85,,0
fb81f49b-3c2e-41c3-bfec-62a8e167eef0,Intel Xeon E3-1220 V5,354.97,4,3.0,3.5,80,,0
35a0fe67-f711-4a8e-a09c-90742156c910,AMD A6-7470K,89.0,2,3.7,4.0,65,Radeon R5 (on die),0
230fd115-4b8e-43cc-8fd7-e00a5a9c68ae,Intel Pentium G4620,249.95,2,3.7,,51,Intel HD Graphics 630,1
701e2e5e-5337-4ff6-b794-304f2ed2ebf1,Intel Celeron 450,,1,2.2,,35,,0
efff2716-e28a-4611-98e1-1232b5b3cbb4,Intel Celeron E1200,,2,1.6,,65,,0
09d260bd-51ba-4d9c-a943-7e09019f06c9,Intel Core 2 Duo E6400,129.94,2,2.13,,65,,0
8f5a1cdb-e587-44f6-8c1c-5b67b720079c,Intel Core 2 Duo E6750,,2,2.66,,65,,0
55b41b99-22e7-4ae0-8e05-1ac844bcf05d,Intel Core 2 Duo E6750,129.94,2,2.66,,65,,0
f25be23e-92c0-47c7-9545-4a39d159406e,Intel Core 2 Quad Q9450,,4,2.66,,95,,0
14105e9f-cf85-4655-a743-fd74a08a9f03,Intel Core 2 Extreme X6800,499.95,2,2.93,,75,,0
f7e0213a-4e91-4e3a-a206-b29bd0c370d9,AMD Athlon II X4 645,,4,3.1,,95,,0
32162932-eff8-4c51-8d00-43c0e49313aa,AMD Phenom II X4 970 Black,,4,3.5,,125,,0
a04b3495-4741-459d-a640-85d48c20f9f4,AMD Sempron 140,,1,2.7,,45,,0
e35db3a5-18ff-4310-b0d4-70047b7f798e,AMD Phenom II X4 965,,4,3.4,,125,,0
8889681e-0a2f-4584-b031-b71dade61bcd,AMD Phenom II X4 980 Black,,4,3.7,,125,,0
b3799413-0bcd-40e2-9c97-00690ca3c1f9,AMD A6-3500,,3,2.1,,65,Radeon HD 6530D,0
c7719b9d-1f9a-4d83-98fd-5a9b66f0ea00,Intel Core i5-2550K,,4,3.4,,95,,0
3b662897-9f6b-4c30-b214-99fbf990c66e,Intel Pentium G640T,84.88,2,2.4,,35,Intel HD Graphics,0
b8fb4772-6f4e-4e9d-8a50-d9bfa014af43,Intel Pentium G2120,52.0,2,3.1,,55,Intel HD Graphics,0
6d09795b-9ec7-40d3-b14e-6143f136cc08,Intel Xeon E3-1245,245.0,4,3.3,,95,Intel HD Graphics,1
94601bb1-bb3f-4cce-94ed-478950af7c8b,AMD Athlon X4 740,,4,3.2,,65,,0
96852172-f07a-47cd-aa24-294c0be76143,Intel Pentium G2140,45.0,2,3.3,,55,Intel HD Graphics,0
59bd075c-2c37-4541-824f-b4674ce795e9,Intel Xeon E5-2665,420.71,8,2.4,3.1,115,,1
c2b8de9a-6abf-4645-8fa8-54b55b5d2ab2,Intel Celeron G1850,,2,2.9,,53,Intel HD Graphics,0
b00175c3-e32e-4d35-a6f8-059b8cd10cfc,AMD Sempron 150,,1,2.9,,45,,0
bd811055-7a1d-4c7a-a767-5a540c674ec9,AMD A10-7800,,4,3.5,3.9,65,Radeon R7 (on-die),0
82588433-f167-4f1b-9cbd-000fe2a02153,AMD A4-3450,,2,2.9,,65,,0
d4af8691-4341-496b-ac97-bbda1c9677a5,Intel Celeron G470,,1,2.0,,35,Intel HD Graphics,1
d80d9618-af4d-49b7-8b96-b62a08b58282,Intel Xeon E3-1276 V3,,4,3.6,4.0,84,Intel HD Graphics P4600,1
a0af6507-4ce3-457a-b872-d88efe513ff2,Intel Xeon E5-2680 V3,,12,2.5,3.3,120,,1
531e6b63-7e36-4eb8-9db4-bd033861d942,Intel Xeon E3-1240 V5,288.24,4,3.5,3.9,80,,1
0a4a81a1-bd12-4bfa-adfe-ee3d3a9a5111,Intel Xeon E3-1260L V5,,4,2.9,3.9,45,,1
c4fef577-fbe4-4f39-8007-9dd373af46bb,Intel Core i7-6950X,,10,3.0,3.5,140,,1
903c83a0-e37c-460d-bc35-077746d04870,Intel Core i5-7600T,229.95,4,2.8,3.7,35,Intel HD Graphics 630,0
ddf99e81-96db-4479-b56b-f2c3fb9fe551,AMD A8-7670K,,4,3.6,3.9,95,Radeon R7 (on-die),0
98ccdb27-e9c4-42eb-ac48-83a4c4f3b7ad,Intel Xeon E5-2450V2,,8,2.5,3.3,95,,1
27c33de2-eacb-475a-9c07-e1e0c60bcdb3,Intel Core i3-8300,,4,3.7,,62,Intel UHD Graphics 630,0
c695f5f2-f9bd-466d-b9af-c0aa4e26c88f,Intel Core i9-7940X,,14,3.1,4.4,165,,1
aebda786-3c93-4277-b5a0-38677b3ac48f,Intel Core i3-9300,,4,3.7,4.3,62,Intel UHD Graphics 630,0
81d5256b-7fd3-442f-8ce7-94e054485e52,Intel Core 2 Duo E4300,,2,1.8,,65,,0
8dabce57-c6b1-4261-9dc7-27d544e86a73,AMD Phenom II X6 1035T,,6,2.6,,95,,0
898ee705-e2a0-4bb3-a750-23dbf80cafa1,Intel Pentium G3430,61.57,2,3.3,,54,Intel HD Graphics,0
acf027db-9dca-4935-8751-246343f7d2aa,Intel Xeon E5-2620,77.0,6,2.0,,95,,1
a1e81e9c-10d8-40ca-b256-5b9aa00919f3,Intel Xeon E5-2637 V3,470.62,4,3.5,3.7,135,,1
7e379a61-bcdf-42b3-9de2-98f3272fa287,Intel Xeon E5-2695 V3,498.95,14,2.3,3.3,120,,1
38170d9d-1c6e-4b4c-a28b-b8144211cf2d,AMD Opteron 6328,715.11,8,3.2,3.8,115,,0
73ae01f7-d7f7-4c79-9d5e-3bbe325b64ef,Intel Core i9-7920X,,12,2.9,4.4,140,,1
6fc099a8-a2c0-44a7-93d6-8d242af3b831,Intel Celeron 420,,1,1.6,,35,,0
b5f18a12-9334-4389-9a8a-31f1d3f78992,AMD Phenom II X4 920,,4,2.8,,125,,0
8dfa79bd-cfc8-4acb-ad23-d0a2daee1962,Intel Celeron E1600,,2,2.4,,65,,0
