id,display_name,price,type,efficiency,wattage,modular,colour
76b33e0e-5781-4f42-bbc9-cec7b2b6eb7e,Enermax REVOLUTION X't,,ATX,gold,530,Semi,
b138acf4-2938-45ae-8a8a-5525cf080a85,Fractal Design Edison M,,ATX,gold,450,Semi,
fefc5fe9-5141-4b3f-9c79-979bd194eaaa,SeaSonic PRIME Ultra Platinum 650,,ATX,platinum,650,Full,Black
2ac2fd51-3f10-4100-9855-e8b7d05c3533,Thermaltake Toughpower Grand,,ATX,platinum,1200,Full,
a24e7fa7-9eb1-40a0-aa0e-d8242157003c,Apevia ATX-VS450W,,ATX,,450,False,
b76229ab-92a6-4c46-9fd2-15fa350ef1e7,Thortech Thunderbolt PLUS,,ATX,gold,1200,Full,
f11d90ad-6341-40f9-8ecb-3f6fdcda2ddd,Antec EDGE,,ATX,gold,550,Full,
3cb3e434-6899-4428-9a81-8ebce3fa8612,Cougar POLAR X2,,ATX,platinum,1050,Full,White / Gray
6cf868fe-e32e-4082-9215-2f167691c935,Rosewill Capstone,,ATX,gold,450,False,
af52009c-71f5-48d8-bd97-1665dadf6d14,Cougar VTE X2,,ATX,plus,700,False,Black
2e7392c7-2298-4edc-8739-38b4134d5b1d,Enermax TRIATHLOR,,ATX,bronze,650,Semi,
81d09d8d-63a6-47dd-b51b-b1333bfadfff,FSP Group PT1000FM,,ATX,platinum,1000,Full,
1fc5a18f-3d95-4d81-9b5c-c5de21beec3f,E-Power EP-600NE-XV,,ATX,,600,False,
dc9e9780-67ca-4535-98b4-081b754a66cd,Cooler Master Elite,,ATX,,460,False,
653e7bb5-5920-45a8-bc7a-5b93b090e781,"FSP Group Hydro PTM X PRO,Gen5",,ATX,platinum,850,Full,White
685da69c-bac4-4999-8969-3aa7613eeddc,CoolMax ZP-750B,,ATX,bronze,750,Semi,
0509467a-ad50-48ef-a0ca-64be5132b244,In Win Commander III 600,,ATX,gold,600,Semi,
37da4666-fc16-4f5b-90c2-58a55cab75ef,NZXT HALE82,,ATX,bronze,850,Semi,
3524ee7c-e958-4338-b40a-4f4b52cdac6c,Cougar RX600,,ATX,plus,600,False,
f2df128c-0322-4e1b-ae03-a889f86e5490,Antec Earthwatts,,ATX,plus,750,False,
10dd088c-d859-4f68-ad28-45503b7db0b1,Apevia ATX-AS500W-BK,,ATX,,500,False,
ca1314b3-ceb1-420b-baf8-cef9dd6414fb,Thermaltake Toughpower DPS G,,ATX,platinum,1050,Full,
e9e03d14-aff1-4714-890e-d543c5191173,Apevia ATX-AS680W-BL,,ATX,,680,False,
025429e4-a840-4c38-990a-2ed267065fbb,Apevia ATX-IB680W-GN,,ATX,,680,False,
50d11dc2-0f01-4f27-9cb2-ffaa31034804,Apex AL-A400ATX,80.0,ATX,,400,False,
7653f094-c11a-4eed-bc4c-c30af377f049,HEC HEC200SA2FX,,Mini ITX,,200,False,
411f7703-0eff-4958-a7bd-578eedcd0157,CoolMax CL-700B,,ATX,,700,False,
ad751ff7-b1c3-43df-95fd-14d44ad34c3e,CoolMax CUG-950B,,ATX,,950,Full,
884a6b65-f090-4281-bc0c-d9bc8db86f8e,VisionTek 900489,,ATX,bronze,700,Semi,
421c29b9-9d7e-42eb-a9c2-bfff327a6cf9,Dynapower EJ-750A80,,ATX,bronze,750,Full,
c593a219-0c51-4bae-8c0d-e6126a82e263,Enermax EMD625AWT_II,,ATX,bronze,625,Full,
77d28c69-f08e-421a-8952-9e82aa3dbd59,EVGA Classified SR-2,,ATX,silver,1200,Full,
ad844c67-de28-4cc1-8ee5-952c42a51bee,OCZ EliteXStream,,ATX,plus,1000,False,
c578bc86-e0e4-4677-9316-a43de96ad72b,Sparkle R-SPI750ACAG,,ATX,gold,750,False,
7730e658-78aa-49c7-8e43-76a1457b3d1f,SeaSonic SSP-350ST,,ATX,bronze,350,False,
721ac29d-5208-4b9e-801a-b5363e9f77ed,Sparkle SPI460PFB2-MC2,,ATX,plus,460,False,
883fcc5d-39a4-4b0d-920b-66bda05401dd,Raidmax RX-450K,,ATX,,450,False,
2405f1f0-c994-4c60-b1ab-65f7de415d64,Rosewill Stallion,,ATX,,500,False,
3ce7e905-5303-4d61-89a7-fa7924167b74,Rosewill SL-300TFX,,TFX,,300,False,
f8866065-85af-47a1-8707-0c1c6ef24eae,Silverstone DA700,,ATX,,700,Full,
0bacfb54-8c21-47af-b31c-44744432f7b6,Silverstone DA750,,ATX,,750,Full,
16a6cb32-f36b-48ff-a932-04f9955ece01,Sunbeam PSU-ECO750-US-BL,,ATX,plus,750,False,
f3a0b312-83c6-4af5-8018-a00ea562bde5,Thermaltake Toughpower XT,,ATX,bronze,575,Full,
6f35f6e6-d868-4c70-a6ae-009bcbcaaa08,Thermaltake Toughpower,,ATX,plus,1200,Full,
8454c790-98e8-4c9c-b427-5c64b798a525,Thermaltake Black Widow,,ATX,bronze,850,Semi,
18febce5-0e49-4977-aeab-aa4c13b2d047,SeaSonic X,,ATX,gold,560,Full,
8907adef-ca1f-4131-8a7d-b289efbfeee4,Deepcool PM600D,,ATX,gold,600,False,Black
149c341b-94ac-4324-b512-3280bf32e011,Enermax NAXN ADV.,,ATX,bronze,650,Semi,
ec685d27-33fd-4d76-8bde-50a1878d4461,Sparkle GW-EPS1250DA,,ATX,gold,1250,Full,
93e76ddb-dbc4-431b-a14d-9c89cd726369,Xion AXP-850K14XE,,ATX,bronze,850,Semi,
107743df-cb84-4da9-be9a-e6cc9efc0847,CoolMax ZU-700B,,ATX,bronze,700,Semi,
231e0ea0-cc14-4a75-a4a8-d31748bf8060,GameMax GM,,ATX,gold,1650,False,Black
59b844d3-263f-42ab-a387-010f91c50307,SeaSonic X,,ATX,platinum,460,Full,
c98797d1-4301-4a81-97c2-54587325b615,Cougar RSB400,,ATX,plus,400,False,
7fd80740-22f2-4812-97f4-47eae1279a5b,Topower ZU-950,,ATX,,950,False,
9f87bf8f-959b-4f13-aa68-322b97a1d338,FSP Group AU-1200PRO,,ATX,gold,1200,False,
0e795841-79cc-4855-bf9c-3ce5e9cfbfce,Thermaltake Toughpower DPS G RGB Gold,,ATX,gold,850,Full,
8167ea88-abb5-4fff-9556-9364c9fa1056,Topower TOP-800WB,,ATX,bronze,800,False,
e3a185b1-5d32-498a-b9ba-828d51de0a16,EVGA SuperNOVA NEX1500 Classified,,ATX,gold,1500,Full,
af75e1a2-de13-4b94-ab4e-fdce295246a6,BFG EX-1000,,ATX,bronze,1000,Full,
37dfbfa9-fc4e-485a-ab18-bc78917d06e3,In Win Classic,,ATX,platinum,750,Full,
954e9168-b288-44b6-b260-7bda3b2fbfeb,XFX XT,,ATX,bronze,400,False,
f8429171-680b-4ac8-bd84-27113e1c4408,Antec High Current Gamer,,ATX,bronze,850,Full,Black
a4b459b8-a7cc-4e8c-93a4-6ca9398464fc,Rosewill Capstone,,ATX,gold,450,Semi,
9bb5244e-b7b1-40d3-b697-45b152ee8f56,Rosewill TOKAMAK 1200,,ATX,titanium,1200,Full,
0ec53972-0366-471a-b47f-293b91083298,Super Flower SF-750F14TG,,ATX,gold,750,Full,Black
f2c1b380-971e-4fa1-b8ff-6c69a060cea6,Silverstone Strider,,ATX,gold,1000,Full,
6ccd925f-2618-4c93-bbd8-bea1d0a80713,Enermax REVOLUTION X't II,,ATX,gold,550,Semi,
74d08e3d-696c-4c55-aab1-e4990b5f6f16,Silverstone Strider,,ATX,gold,850,Full,
9587a6e1-96b7-4037-97de-1d4b1dca4315,Silverstone Strider,,ATX,bronze,600,False,
ec8d85b2-ac13-4c35-8480-dc86840d7a5a,Cougar GX-S,,ATX,gold,450,False,
880294c1-712d-4f33-9077-ffce780cbb7f,Cooler Master Silent Pro M2,,ATX,silver,1500,Semi,
20feff25-b69c-4359-a8ca-9d6402941c95,Xion XON-1100P14HE,,ATX,,1100,False,
a41a0a7b-50cf-4f1b-9a8e-f965eeed856b,StarTech ATX2PW450PRO,,ATX,,450,False,
d3994653-b9a7-43c9-a4ac-07d5bd050fcb,Xion AXP-700W14FG,,ATX,gold,700,Full,
cd3e9777-345c-4091-bada-ec8118e8ca5f,Thermaltake Madrid,,ATX,gold,850,Semi,Black
82edcb4a-52aa-4f7a-89c3-4f4831a33134,Thermaltake Cologne,,ATX,bronze,730,False,Black
536e692a-6a10-458b-a4f3-d38c202679d7,RIOTORO BUILDER,,ATX,gold,1200,Full,Black / Red
113fef4d-6e4c-4a88-92bd-f1d58e5d9143,Zalman 850-HP Plus,,ATX,silver,850,Semi,
1c70b591-e11e-47b0-b181-cdf6d4b50fa1,Sentey MBP HM,,ATX,bronze,650,Semi,Black
de627be8-283b-45ef-9a14-b9d8aed016b7,Sentey MBP HM,,ATX,bronze,1000,Semi,Black
2adbffc3-0d83-4880-9f57-6864050eb05c,XFX P1-850X-XXB9,,ATX,bronze,850,Semi,
7defb852-7414-4d08-ab8f-51cd5939fc89,Cougar CougarA500,,ATX,bronze,500,False,
12fdd9d7-6980-4a46-afae-70d27167a8a3,Segotep GM,,ATX,gold,1000,Full,Black
b6318680-ed1c-4150-9a0d-8fb8f7ed39cc,PC Power & Cooling PPCT860,,ATX,plus,860,False,
9ce60a22-3b1a-48f6-81e0-e170470e8072,Kingwin Lazer,,ATX,bronze,1000,Semi,
f86abf2d-1e59-4bb7-a011-bca4b76e7123,Cooler Master V Semi-Modular,,ATX,gold,550,Semi,
256b8233-cf11-441d-8837-99ac5a28d22f,Corsair TX650 V2,,ATX,bronze,650,False,
0b87e980-b0f3-4926-b3ec-77dc8adf76eb,be quiet! Pure Power 9,,ATX,silver,400,False,
dd25cf7c-90e7-428b-b222-c126dabe5129,PC Power & Cooling Silencer,,ATX,silver,910,False,
90086548-b813-402a-adc8-1e17bafb4098,NZXT HALE82N 750W,,ATX,bronze,750,False,
f1d4d7d5-8743-48b1-85c2-0cc50c55d532,Silverstone Strider,,ATX,gold,850,Semi,
4b1ba76a-f982-4835-8c30-6a2a4b9e61fd,Fractal Design Tesla R2,,ATX,gold,800,False,
49719740-b385-427d-bd79-618f39af9e3b,FSP Group ZEN 400,,ATX,bronze,400,False,
f7bd802b-bc36-4771-93e2-12cbbaaea33a,PC Power & Cooling Silencer MK III,,ATX,platinum,1200,Semi,
f1c84da7-26dd-4ab9-b99d-d31425a00c4c,Broadway Com Corp OKIA-BLACK-600,,ATX,,600,False,
06882e34-d847-4fee-98c5-27407cdbdab1,Enermax Platimax D.F.,,ATX,platinum,850,Full,
26c9936f-5ea9-4600-ba37-9481d4dba38f,Thermaltake Toughpower Grand,,ATX,gold,1050,False,
a3a45649-9292-407e-9738-66a14900048d,Thermaltake Toughpower Grand,,ATX,gold,750,Full,
a69a8bf9-3a99-482c-980a-7f4def9fcf68,Thermaltake Toughpower Grand,,ATX,gold,650,Full,
750dea92-7294-460c-a08e-8918e16be21b,SeaSonic SS-400ET Bronze,91.33,ATX,bronze,400,False,
d89bca57-4a7a-431c-bcf6-9a50d145b994,Thermalright TP,,ATX,platinum,1000,Full,Black
145f8954-7736-40bb-b0d9-03cb6a579836,Thermalright TG,,ATX,gold,650,Full,White
a5c124c0-8ecf-44e0-a03c-e6415877e4e8,XFX P1-750S-NLB9,,ATX,bronze,750,False,
89fd96f7-3bac-4a5f-868f-a25186208483,RIOTORO ONYX 750,,ATX,bronze,750,Semi,
52bff96c-2352-4204-a3fe-9d34a2a85c63,be quiet! Power Zone,,ATX,bronze,750,Full,
9d16aefd-27d8-4ecc-9e76-be6a930cbe89,FSP Group AURUM GOLD 500,,ATX,gold,500,False,
3bb6d866-ae04-42f9-a033-6b0d36594b48,FSP Group AURUM GOLD 400,,ATX,gold,400,False,
4a1c70c6-91c3-4304-a917-77ef9ff2f904,FSP Group AURUM GOLD 700,,ATX,gold,700,False,
5df94ea8-554a-44a4-8b59-aa9ef664d1b6,PC Power & Cooling Silencer Mk II,,ATX,bronze,650,False,
84d38e2f-5291-4ffb-b1ef-04de9f9998d2,XFX P1-650S-NLB9,,ATX,bronze,650,False,
85a37118-d918-41c2-88ed-d7b07878d4d3,Tacens AP II,,ATX,,500,False,Black / Green
3cebe6be-7e57-486f-8db4-3e06a0156c73,Sparkle R-SPI600GHN,,ATX,plus,600,False,
89da4a44-72c5-47da-aca4-2bdd2cc95dfb,Enermax REVOLUTION DUO,,ATX,gold,600,False,
ae54a211-cac0-4205-83b5-821a188a502f,Fractal Design Tesla R2,,ATX,gold,1000,False,
5a7bd811-cc53-410c-aa31-c6b677b8e0d8,FSP Group Hydro PTM,,ATX,platinum,750,Full,Black
f8204b3f-4991-4a38-bbc9-5954e4fa1b80,Cougar CMX550V3,,ATX,bronze,550,Semi,
ef970ee7-f6e8-4dc4-be5d-ac42d50ff6c4,Cougar CMX850V3,,ATX,bronze,850,Semi,
77e4719f-5cf2-452d-9ec3-49d285b5069d,Sparkle ATX-300PA,187.99,ATX,,300,False,
752a4c54-f9de-4cb5-b4da-0756e9366ff9,Cooler Master VSM,,ATX,gold,650,Semi,
80824ca5-55ad-40f6-aea1-104b31d026b9,SeaSonic SS-500ET Bronze,,ATX,bronze,500,False,
39dfbbe8-fcb1-4b59-b7ea-d349fa5636e8,SeaSonic SS-500ES Bronze,,ATX,bronze,500,False,
c4b28872-6613-48e7-b859-4f38fd8a6f37,Diablotek PSDA300,,ATX,,300,False,
cfca9d30-1984-40a8-9b6d-4104b9f34740,Rosewill ARC M550,,ATX,bronze,550,Semi,
fe766f9b-4043-4dfc-ab22-9f7a2b566132,Topower TOP-500PM,,ATX,,500,False,
325d2f5b-42d2-4b46-8740-90be8e928741,Cooler Master Thunder,,ATX,,600,False,
6294a9d5-ecf9-40ac-b978-0c03956fc1ca,Xion EN-450F12BK,,ATX,,450,False,
d9253399-559a-45b3-be0e-3833d4b1f165,OCZ ZS,,ATX,bronze,550,False,
1f825aa6-401a-4f4c-b48c-236cb1344f1b,LEPA G1000-MB,,ATX,gold,1000,Full,
1143fcbc-1cf6-44a0-b1e4-82fa3326e820,Fractal Design Integra R2,,ATX,bronze,650,False,
3fdbd0ab-1f00-465d-9af1-a6912b55553f,BitFenix Fury,,ATX,gold,650,Semi,
e57731e8-ff84-46fe-ac13-1ebddc9ab198,Mistel MX550 FANLESS,,ATX,gold,550,Full,Black
a9200361-7b47-4372-bcb9-06d808f77d43,Fractal Design Tesla R2,,ATX,gold,500,False,
8ab009ca-7636-4d49-bfa1-65620109e36b,be quiet! Straight Power 10,,ATX,gold,400,False,
dfe6df63-223c-4f30-8440-67109cd1b105,Sentey GSP850-SM,,ATX,gold,850,Full,
e534004e-c163-46c3-9b64-ad80d325ea55,Sentey ERP-400-SS,,ATX,,400,False,
9ff95ebd-515c-4dc1-afe6-e761a32e2213,Cougar COUGAR-SX700,,ATX,silver,700,False,
78ae1db9-f8a8-4e89-b295-2c7254b46039,Cougar COUGAR-700CMX,,ATX,bronze,700,False,
893cfb20-f592-48a9-971c-05ad33cdaa04,Thortech Thunderbolt,,ATX,gold,650,Full,
d6725337-1ada-4787-9643-e721aca500c1,StarTech ATX2PW550WH,,ATX,plus,550,False,
a0f0b294-08b8-484d-b693-eef8b5aba877,Xion XON-850P14F,,ATX,,850,False,
f0e1ef28-0ef1-4670-ab19-a0c1496aeffc,Cougar COUGAR-SX850,,ATX,silver,850,Full,
c5456840-997f-4a60-ab24-8754264dbb5d,Super Flower Leadex V Gold Pro,,ATX,gold,1000,Full,Black
d88adf5d-54cc-4b60-81d5-cbebc184edeb,Cougar A,,ATX,bronze,660,False,Black
d8edf435-721f-4a10-87a9-0d616da5e260,Rosewill HIVE,,ATX,bronze,550,Semi,
6da7c6ae-1aab-4f81-a483-c840a2036d43,Super Flower Golden Silent,,ATX,gold,430,Semi,
c3b755fc-4406-4644-8ce8-2f158ae9cf01,Kingwin ABT-650MM,,ATX,,650,False,
2bfaff45-b43b-4d7e-b872-bba8270f843f,Thermaltake Toughpower DPS G,,ATX,gold,650,Full,
3778c36c-15c3-432a-bdc1-4ef893228aca,Super Flower LEADEX Special Edition,,ATX,platinum,1000,Full,Black
e45eaf9a-1230-475a-affc-258d316a6a1e,Rosewill VALENS-700,,ATX,gold,700,False,
1f3eef3c-a291-40de-9887-6dac254c9dbf,Corsair CX-430 V3,,ATX,bronze,430,False,
c334cfcc-af39-4d0a-811a-d9535dd73dcb,FSP Group FSP300-60GHT(85),,TFX,bronze,300,False,
8d718670-fe26-44c7-bf8d-d5cb06a30d76,Enermax ENP650AWT B,,ATX,bronze,650,False,
cb0fb6ab-f879-426c-b9eb-058decd1dd34,SeaSonic S12G,,ATX,gold,450,False,
528b3638-244f-4b99-a8a4-d38d1eab9ffb,Antec High Current Pro,,ATX,platinum,750,Full,
3c0fc8e6-1549-460f-ac0c-17917aaf6dbd,SeaSonic PRIME AIRTOUCH,,ATX,gold,850,Full,Black / Red
e7f0fb44-0583-4cce-8eb2-4e7f98dd8fe8,Logisys PS600XBK,,ATX,,600,False,
155d5ce1-62b7-4f47-a38c-d513b96535ad,be quiet! TFX Power 2,,TFX,bronze,300,False,
146da579-906c-467b-83dd-4deb5da84272,Ultra X4,,ATX,silver,1050,Full,
11d2e54e-6538-4585-a72c-a12d91660c90,E-Power EP-1200P10-T2,,ATX,plus,1200,Semi,
fd631b04-29d0-48a9-ae51-936b5cd6fcf1,LEPA B550-SA,,ATX,bronze,550,False,
7ada4701-2e0e-4af3-ac0d-290a8e28f3e2,Kingwin Lazer Platinum,,ATX,platinum,1000,Semi,
a20a2ec0-e526-4a73-9408-9aa53e268882,Ultra ULT-LS500,,ATX,,500,False,Silver
e16edf9e-5b41-46ea-bb47-217c19e52011,SeaSonic SS-750HT Silver,,ATX,silver,750,False,
18d85a4d-fce2-46f3-aeda-2a9a023aea51,OCZ ZT,,ATX,bronze,550,Full,
f9aca9a9-73f2-40d3-9448-50a21fba8ecd,XFX P1-650X-CAG9,,ATX,bronze,650,Full,
5d58150f-4c51-4226-9c65-007a50ce689f,Thortech Thunderbolt PLUS,,ATX,gold,1000,Full,
6f8582c7-a21e-432b-ac0f-0cf65612ccdc,Zalman ZM460B-APS,,ATX,,460,False,
b963790d-19a1-4aa7-b819-ccfb373593ce,In Win Commander III,,ATX,gold,700,Semi,
485f6915-d6a0-4317-aa25-e2d6f2b0ba4f,In Win Commander III,,ATX,gold,800,Semi,
86647833-3595-49c6-908e-265069fbc9dd,Rosewill Capstone,,ATX,gold,650,False,
defe57dd-0feb-42ad-84c1-a3ca442f51a1,Zalman 1250 Platinum,,ATX,platinum,1250,Semi,
e7aaf599-ba66-4952-a00f-b2a5641fd79a,Thermaltake EVO_Blue,,ATX,gold,650,Semi,
370e8833-5854-4e46-a78c-72d662dee229,Thermaltake EVO_Blue,,ATX,gold,750,Semi,
ba4fe3af-2430-4bcb-93f1-1caf0fb7aa34,Thermaltake EVO_Blue,,ATX,gold,750,Semi,
5bfc42af-833c-455c-803d-c68ee765dd93,Thermaltake EVO_Blue,,ATX,gold,650,Semi,
e78c633c-5d6e-4f3e-886a-8c228e434029,Thermaltake EVO_Blue,,ATX,gold,850,Semi,
4e5c90f0-1fc0-4571-8c91-8281d1f7965a,SeaSonic M12II,,ATX,bronze,380,False,
5bf45172-cb36-4d74-99cf-25ab8b8acfe3,FSP Group Dagger 500,,SFX,gold,500,Full,Black
467f3db8-e801-4239-8de8-21f5a139c3ba,NZXT HALE82,,ATX,bronze,650,Semi,
d3c16165-acbe-4cc5-8f37-1dcade75670e,LEPA G1000-MA,,ATX,gold,1000,Semi,
193f314d-8c48-4a15-b250-8929ff4a3fed,Cooler Master Elite,,ATX,,400,False,
93f6c9d0-67f4-439d-9809-af1148ccb309,"FSP Group Hydro PTM X PRO,Gen5",,ATX,platinum,1000,Full,White
ecccdbe6-b930-4578-921b-fae1e50d32d0,NZXT HALE82N 750W,,ATX,bronze,750,False,
7ccfac8b-1fb3-448b-8967-9e2f4980b9a5,NZXT HALE90 V2 850W,,ATX,gold,850,Full,
fb331963-f01a-442c-afea-484171ca04c3,NZXT HALE82,,ATX,bronze,750,Semi,
54dd04da-d97b-41a7-8005-2ae7765577c4,Antec Basiq,,ATX,,500,False,
58228d0e-cc19-431b-8c5e-a8d78866f1ae,Antec Signature,,ATX,bronze,850,Full,
5d5e4c3c-35db-4811-9166-d3b30d976e05,Antec True Power,,ATX,bronze,750,Full,
dd860e5b-8ced-46ac-8275-e2ec5a8e33b7,Apevia ATX-AS520W-BK,,ATX,,520,False,
daa14180-1310-4d99-a961-ebb9781afc11,Apevia ATX-AS600W-BL,,ATX,,600,False,
90066ee8-804d-4ea4-a59a-a593c3d7ce19,Apevia ATX-CB600W,,ATX,,600,False,
de32c52f-b9f5-48e6-b4f3-92870d57528a,Apevia ATX-TL450W,,ATX,,450,False,
96948d90-4a72-40f1-8759-159a6541d750,HEC HP585D,,ATX,,585,False,
4d4929c1-78f6-4dae-9f82-ecec6a8d19fc,HEC HP585D RETAIL,,ATX,,585,False,
214d45c2-85f3-46ca-8a05-a18bbfc2be05,Cooler Master eXtreme Power Plus,,ATX,,460,False,
1c482666-4516-41ea-920f-6f9ae1c3f216,Topower ZU-500W,,ATX,,500,False,
e873f605-eb2b-45e8-b10a-4bd142821f75,CoolMax CU-600B,,ATX,,600,Semi,
8130812a-b473-4690-a65a-b55fafbc3277,CoolMax CA-400,,ATX,,400,False,
d27c0fb7-d626-4b7c-9527-b7e80adf579e,CoolMax VL-600B,,ATX,,600,False,
990b8f01-84d0-4c79-a765-284805c81064,VisionTek 900349,,ATX,bronze,800,False,
aa6efc1f-92e4-448b-8caa-ffa2d13399e5,CoolMax CUQ-1350B,,ATX,plus,1350,False,
c04dabe9-4a4d-49ae-9152-31cbd0d767f5,CoolMax CXI-600B,,ATX,,600,False,
94f33a8d-c7a6-4b79-a786-56905eff8ef6,CoolMax NW-650B,,ATX,,650,False,
a128ab37-7499-4b63-9bf5-37a010278dd9,Enermax EES400AWT_II,,ATX,plus,400,False,
aa4896c1-16e8-46f7-9b6f-65ad012a480b,Enermax ELT720AWT-ECO_II,,ATX,plus,720,Full,
e8da1977-4688-4893-8773-9c808a0e7698,Enermax EPG600AWT,,ATX,gold,600,False,
ad58e2e1-32b4-40a5-9ebd-b293b2587cd6,Enermax ERV1020EWT,,ATX,silver,1020,Full,
9ac61ab9-292b-46ca-bd38-373a71377397,OCZ EliteXStream,,ATX,plus,800,False,
9998e571-bc28-485f-9d44-f7e532a4b10d,FSP Group FSP300-60GHS(85),,SFX,bronze,300,False,
b583af8f-5829-405b-8237-973bbb1b323c,Rosewill Libertas,,ATX,bronze,800,Full,
51d3aa30-fab7-4066-a34f-1749f27599bb,Rosewill RV2-700,,ATX,,700,False,
6494327e-b64f-4d07-a9fc-6d4c1b3b8904,Rosewill RX850-S-B,,ATX,plus,850,False,
4f389856-945b-459e-adb6-440dc4c0749c,Silverstone OP800,,ATX,,800,False,
0b08c128-11d8-4286-bb04-2bcb78ec6865,Silverstone Strider,,ATX,plus,400,False,
65955d6b-00a6-4305-9ec8-79e6c5cbeae3,SeaSonic SSP-350SE,,ATX,bronze,350,False,
8c89bcc5-e89f-4362-999a-6565747ab850,Silverstone Strider,,ATX,silver,850,Full,
c9daac73-a2e2-430e-92a2-51cc9891ad75,Sunbeam IC-PSU-US-2545-DW,,ATX,,450,False,
fd3ee6cf-0df6-4b62-8501-5f6951973c1a,Sunbeam PSU-COM780-BK-US,,ATX,,780,Full,
ee1d1638-8200-4edc-8702-c4c9f83c758c,Kingwin Lazer Platinum,,ATX,platinum,850,Semi,
1273de03-b717-433e-b568-2ce05369a46a,Thermaltake TR2,,ATX,gold,450,False,
67f7a2c4-90b3-41a1-a540-b4a9539fb8ab,SeaSonic SS-350ET Bronze,,ATX,bronze,350,False,
3f51a390-9d47-4666-86fc-349f2661d096,SeaSonic SS-300SFD,,SFX,plus,300,False,
616386fa-47c1-4fc5-bcb2-e1bceed344aa,Rosewill Quark 1200,,ATX,platinum,1200,Full,
a1582a19-4a1a-40c5-8859-50b1480bd9c7,SeaSonic SSP-550RT,,ATX,gold,550,False,
48204a69-8fb2-4093-b04e-d2af5614c994,Xion AXP-700K14XE,,ATX,bronze,700,Semi,
3ad493a4-4878-40d7-98ea-0fa49d8c731f,Sparkle R-SPI900GCM,,ATX,plus,900,Semi,
c66930ef-c7ba-45be-91bb-c12e894a6245,Kingwin AP-550,,ATX,platinum,550,False,
f540fb8c-6aba-4396-9891-5c83dd7602dd,GameMax GM,,ATX,gold,1350,False,Black
21aa3a0a-0936-4bf0-9a06-16845ef64c88,Sparkle SCC-850AF,,ATX,gold,850,Semi,
662235d0-2531-4b3e-b6a3-0439a0148b36,OCZ Fatal1ty,,ATX,gold,1000,Semi,
cc94a123-94af-458c-91fa-402f8b80ecb0,LEPA B550-SA,,ATX,bronze,550,False,
fea9bd20-9aaa-4f59-ab5e-ae826bd2362e,LEPA B650-SA,,ATX,bronze,650,False,
da6717a0-f067-4047-9b12-9ec3d6542468,VisionTek 900346,,ATX,,500,False,
d7e72243-5d3b-4a5b-81f2-f7fef409552c,be quiet! Dark Power Pro 10,,ATX,gold,1200,Semi,
a16289f7-9668-4b4b-8a5e-8c46649ce2bb,Cooler Master Elite,,ATX,,400,False,
b8092c91-6bf1-4e33-b049-da02d87e71c6,be quiet! Dark Power Pro 10,,ATX,gold,1000,Semi,
3606b522-dcc4-4d9b-a573-2dc8b00ed315,Sparkle FSP400-60GHS,,SFX,bronze,400,False,
e66b8065-d09b-4c17-901d-51b92b003964,Sparkle ATX-400PN-B204,,ATX,,400,False,
03af3f1f-1a5e-4ab4-a4bd-59616fa44972,Sparkle FSP300THAR-MC,,ATX,,300,False,
cd85e9d3-d6de-4740-8802-33d094df0d62,Sparkle ATX-400PA,,ATX,,400,False,
e7e6cf76-dcff-48f8-b765-4279b840f61f,FSP Group AU-1000PRO,,ATX,gold,1000,False,
af16be61-75a2-4f4f-8244-aa1d4977201e,Thermaltake W0328RU,,ATX,,350,False,
a2ac4a8d-69f5-4510-9e90-e1499af5ba33,Topower ZU-750W,,ATX,,750,False,
a41fc98f-7496-4c8e-8662-de56ff07e484,Sparkle GW-EPS1000DA,,ATX,gold,1000,Semi,
81f4b4d2-0484-449a-9f72-52b2f2ada6df,CoolMax ZU-800B,,ATX,bronze,800,Semi,
39425300-2caf-469f-9921-d1f8b6c59d6f,CoolMax ZU-900B,,ATX,bronze,900,Semi,
bfa2edb6-1a25-424c-88b6-581938a6996e,FSP Group Twins,,ATX,gold,500,False,
ffe01e57-f4c1-464e-9677-1e0dfaa68f89,LEPA B650-SA,,ATX,bronze,650,False,
1493a178-57c2-4f9b-b3ec-6baf55423e7a,Ultra ULT-LSP550,,ATX,,550,False,
f1b005ad-3e03-49f7-882a-9981720cf69c,Enermax ETL550AWT-M,,ATX,bronze,550,Semi,
ade593e9-592c-4f01-9aed-218b9eddea02,Enermax ETL650AWT-M,,ATX,bronze,650,Semi,
bb1c6677-fb92-4304-987b-5213607ffbaa,Super Flower Leadex V Pro,,ATX,gold,850,Full,White
9749fd24-c26e-4d1f-a3a2-6cf35fc8026d,Ultra LSP,,ATX,,550,False,
55244f43-b7aa-4ab7-9818-64ed1cc690f1,Sparkle FSP300-60THA,,ATX,,300,False,
81288780-f2b0-4cbe-8911-53e152773289,Enermax REVOLUTION X't II,,ATX,gold,650,Semi,
05beb553-29f7-4b6b-8c88-ce5e27d2733a,CoolMax ZP-850B,,ATX,bronze,850,Semi,
42bb5cb6-9cf6-4c93-915f-cbcfe13acf07,GAMDIAS ASTRAPE E1,,ATX,plus,550,False,Black / Multicolor
bf1641f4-4447-478d-8ffd-800684986bcd,Cougar DX600,,ATX,plus,600,False,
46779a83-2c52-4b1e-802f-3b07ea42d289,CoolMax V-600,,ATX,,600,False,
