id,display_name,price,capacity,type,cache_size,form_factor,interface
16422b31-b182-40bc-bd28-7c3bb88f9f41,OCZ Vertex Turbo,,30.0,SSD,,2.5,SATA 3.0 Gb/s
5b2cfee3-403e-4548-b562-bc92739c9f5d,OCZ Vertex Turbo,,60.0,SSD,,2.5,SATA 3.0 Gb/s
c8cc52a7-6883-48a0-afd9-20528fa86bc1,OCZ Vertex Turbo,,120.0,SSD,,2.5,SATA 3.0 Gb/s
c796901c-79d7-4c53-b2a4-431b897c773c,OCZ Vertex,,60.0,SSD,,2.5,SATA 3.0 Gb/s
a8c607ec-ecb2-486e-a443-fa903dda688d,OCZ Vertex,,90.0,SSD,,2.5,SATA 3.0 Gb/s
b7c5b2f7-3731-4702-bb77-f2a039025851,OCZ Vertex,,120.0,SSD,,2.5,SATA 3.0 Gb/s
307716bd-3b02-4c82-bdd7-a71230c77818,OCZ Vertex,,250.0,SSD,,2.5,SATA 3.0 Gb/s
ce84545f-4088-47a1-a8d6-f43444a6bbde,OCZ Agility,,30.0,SSD,,2.5,SATA 3.0 Gb/s
04625bdc-f648-440d-bb35-d0e1d7c338b3,OCZ Agility,,60.0,SSD,,2.5,SATA 3.0 Gb/s
68d9c9f2-6203-427c-b95e-f6fcadacba6e,OCZ Agility,,120.0,SSD,,2.5,SATA 3.0 Gb/s
1f35ab14-7eaa-42cc-a702-642e06cd2e1c,OCZ Agility,,250.0,SSD,,2.5,SATA 3.0 Gb/s
b8e24305-060b-4798-a23c-3eea0e163067,OCZ Solid 2,,30.0,SSD,,2.5,SATA 3.0 Gb/s
0557013b-e0f2-4ee5-9cb3-7080357c5498,OCZ Solid 2,,60.0,SSD,,2.5,SATA 3.0 Gb/s
1898cd02-905a-4cf7-929a-cdcc29414d7b,OCZ Solid 2,,120.0,SSD,,2.5,SATA 3.0 Gb/s
b0d7325a-1edf-49fa-812b-eaa0603b14fe,OCZ Onyx,,64.0,SSD,,2.5,SATA 3.0 Gb/s
2612f926-aa49-4d93-9779-644b60943e04,Samsung Spinpoint M5,33.0,160.0,5400,8.0,2.5,PATA 44-Pin 100
e3b82298-f3b6-4550-a670-0ba9846a43e1,Western Digital Caviar Green,,2000.0,5400,32.0,3.5,SATA 3.0 Gb/s
21fa1208-1345-4581-a923-31f8e4c4c5eb,Western Digital Caviar Blue,,160.0,7200,8.0,3.5,PATA 100
5daa0ba1-1241-44fe-9589-893553e2a241,Western Digital Caviar SE,,320.0,7200,8.0,3.5,PATA 100
44e2edad-5a99-4294-b98c-b5e2490b85ec,Western Digital AV,,500.0,7200,8.0,3.5,PATA 100
4835d37a-a715-4409-8a99-81b199d0611a,Western Digital Caviar SE,,500.0,7200,8.0,3.5,PATA 100
2bdbd97b-e8e9-4433-ad82-492c6cd4d929,Corsair Performance,,256.0,SSD,,2.5,SATA 3.0 Gb/s
6d7b6806-387e-441a-a9b7-d069856d3b1c,OCZ Vertex 2,,40.0,SSD,,2.5,SATA 3.0 Gb/s
5ca918a8-7cb4-42b5-af98-fa3f13a6791b,OCZ Vertex 2,,90.0,SSD,,2.5,SATA 3.0 Gb/s
e8de7ea5-3dac-4a65-a920-00792295e704,OCZ Vertex 2,,180.0,SSD,,2.5,SATA 3.0 Gb/s
46ac90a5-cbe0-4d70-8c06-3635c99e36cd,Seagate Barracuda ES.2,,1000.0,7200,32.0,3.5,SATA 3.0 Gb/s
83dfd90b-0d69-4042-940c-b12bc3a8d77c,Western Digital AV-GP,,1500.0,5400,64.0,3.5,SATA 3.0 Gb/s
82a05e84-0b24-4c8d-a27c-2e9026a798db,Western Digital RE4-GP,,1500.0,5400,64.0,3.5,SATA 3.0 Gb/s
ede70c65-39e4-47ea-a93b-90d5bdd0eafe,Western Digital Caviar Green,,1500.0,5400,32.0,3.5,SATA 3.0 Gb/s
b26e3fc2-62a4-4824-ae09-d5bb961de588,Western Digital Caviar Blue,,320.0,7200,16.0,3.5,SATA 3.0 Gb/s
31f77925-71ca-4c41-9fd0-0e6e3f2334c7,Western Digital VelociRaptor,,600.0,10000,32.0,3.5,SATA 6.0 Gb/s
0443d545-b363-451c-aee7-d5f500bec68a,Western Digital AV-GP,,1000.0,5400,64.0,3.5,SATA 3.0 Gb/s
15890585-401e-41f0-8f01-f1d49efd7a9d,Kingston SSDNow E,,64.0,SSD,,2.5,SATA 3.0 Gb/s
54e67821-1f94-44cb-8ca7-d95cde563291,Kingston SSDNow V,,30.0,SSD,,2.5,SATA 3.0 Gb/s
adb8f8ea-742a-40bd-9529-d00a062eb84b,Kingston SSDNow V,,128.0,SSD,,2.5,SATA 3.0 Gb/s
e1dd1c33-8d04-4913-8f55-84e2d3a48f18,Kingston SSDNow V+,,128.0,SSD,,2.5,SATA 3.0 Gb/s
f263a4f1-2ae9-4e37-a4c0-8e78cd409d5d,Kingston SSDNow V+,,64.0,SSD,,2.5,SATA 3.0 Gb/s
1e608655-eb2c-4579-a60d-0836f66281f0,Kingston SSDNow V+,,64.0,SSD,,2.5,SATA 3.0 Gb/s
d29195c0-d99d-44de-9a7a-4a0bcd4d40cb,Kingston SSDNow V100,,128.0,SSD,,2.5,SATA 3.0 Gb/s
49c4b822-0e71-411f-af80-c208cf242f92,Kingston SSDNow V100,,64.0,SSD,,2.5,SATA 3.0 Gb/s
c9b2a2f3-179a-4aad-9804-cbfd0f0a5c33,Kingston SSDNow V100,,256.0,SSD,,2.5,SATA 3.0 Gb/s
3edefd90-8b8f-4258-a7a1-d542c92c293e,Kingston SSDNow V100,,64.0,SSD,,2.5,SATA 3.0 Gb/s
9330a8cc-a1e4-42a0-884a-cc8d227f9330,Kingston SSDNow V+ 100E,,64.0,SSD,,2.5,SATA 3.0 Gb/s
5e40a849-049e-4417-bf64-1e13d96f63cf,Kingston SSDNow V+100,,128.0,SSD,,2.5,SATA 3.0 Gb/s
37e9c633-54da-4e55-b0b3-67d45d93fc87,Kingston SSDNow V+100,,64.0,SSD,,2.5,SATA 3.0 Gb/s
70a1b142-a6fb-47ed-8725-e30527215f1c,Intel X25-M,,160.0,SSD,,2.5,SATA 3.0 Gb/s
1017b609-a890-44c7-beac-81bf91e7c32f,Crucial RealSSD C300,,64.0,SSD,,2.5,SATA 6.0 Gb/s
4a716fa7-ba40-4471-8ea8-895ab1d4fa1e,Crucial RealSSD C300,,64.0,SSD,,2.5,SATA 6.0 Gb/s
3bd08f9f-01de-4974-8933-4566cfa9bb30,Crucial RealSSD C300,,128.0,SSD,,2.5,SATA 6.0 Gb/s
972f2108-53ba-438d-b8a9-08395f243239,Crucial RealSSD C300,,128.0,SSD,,2.5,SATA 6.0 Gb/s
733665b6-673b-4d1f-9b81-15a2c36ad0d8,OCZ Vertex 2,,160.0,SSD,,2.5,SATA 3.0 Gb/s
99f564c3-47c6-4e7d-a394-a9bedc548c67,OCZ Vertex 2,,180.0,SSD,,3.5,SATA 3.0 Gb/s
e88ab465-10fc-4fad-97d5-6e7897f4c12c,OCZ Vertex 2,,90.0,SSD,,3.5,SATA 3.0 Gb/s
17cbe507-399b-47ef-a15d-d8226c9d0f54,OCZ Agility 2,,40.0,SSD,,2.5,SATA 3.0 Gb/s
1d178b17-c2c4-4fed-8008-2313695ce6ab,OCZ Agility 2,,80.0,SSD,,2.5,SATA 3.0 Gb/s
abf5faa5-e689-45cb-8442-848b68295795,OCZ Agility 2,,180.0,SSD,,2.5,SATA 3.0 Gb/s
e93d8dbe-56c9-4d74-b343-5c7779cb96e9,OCZ Agility 2,,90.0,SSD,,2.5,SATA 3.0 Gb/s
39452129-e339-42c3-b13d-5f4bf9f28231,OCZ Agility 2,,120.0,SSD,,3.5,SATA 3.0 Gb/s
487f408a-77c4-4e63-88d6-d5fa0ed8a68e,OCZ Agility 2,,90.0,SSD,,3.5,SATA 3.0 Gb/s
b86c2fe4-5109-401e-9f85-d19c14ef8d3b,ADATA S599,,64.0,SSD,,2.5,SATA 3.0 Gb/s
04c681a7-c676-493f-bb96-d7f3f45af894,Corsair Force,,120.0,SSD,,2.5,SATA 3.0 Gb/s
a18bd6bc-c655-407a-8cd0-901d895f8d97,Corsair Force,,160.0,SSD,,2.5,SATA 3.0 Gb/s
40976db5-c579-4631-9893-d0e54be4b056,Corsair Force,,180.0,SSD,,2.5,SATA 3.0 Gb/s
610086e3-655b-4a35-b27d-74048b0bfa5f,Corsair Force,,60.0,SSD,,2.5,SATA 3.0 Gb/s
4cfa81f7-f3c0-40c7-82c2-8d8df9611912,Corsair Force,,90.0,SSD,,2.5,SATA 3.0 Gb/s
5d8b2509-8ac2-4c77-b16f-3546a5626375,Corsair Nova,,128.0,SSD,,2.5,SATA 3.0 Gb/s
a3e02f9c-5089-4f55-a641-60eaccac340e,Corsair Nova,,64.0,SSD,,2.5,SATA 3.0 Gb/s
74658575-ed84-4a23-9345-09fd998ad872,Corsair Force,,40.0,SSD,,2.5,SATA 3.0 Gb/s
22601c94-c75b-41f1-9e58-c2424d030af3,G.Skill Phoenix,,60.0,SSD,,2.5,SATA 3.0 Gb/s
82cf20a3-70cb-4a79-8042-41a657f6add7,G.Skill Sniper Gaming,,120.0,SSD,,2.5,SATA 3.0 Gb/s
6d7210af-296d-4e66-93c1-f1cdbcba7d9a,G.Skill Phoenix Pro,,80.0,SSD,,2.5,SATA 3.0 Gb/s
7215ac72-cd80-4a8d-8b19-7be12a3fac91,G.Skill Sniper Gaming,,60.0,SSD,,2.5,SATA 3.0 Gb/s
d8697096-c0c3-4d4a-b7e9-a963eca595d1,G.Skill Phoenix Pro,,240.0,SSD,,2.5,SATA 3.0 Gb/s
3bd8b44d-586e-4595-8857-614184e72818,G.Skill Phoenix Pro,,60.0,SSD,,2.5,SATA 3.0 Gb/s
ce559c12-3ff0-4c7c-bd2a-eced8687d0a6,G.Skill Phoenix,,120.0,SSD,,2.5,SATA 3.0 Gb/s
32f23612-7f49-4dc0-8ec7-568dd5b125ec,OCZ Onyx 2,,240.0,SSD,,2.5,SATA 3.0 Gb/s
a1b33a1d-8813-4f91-8f7f-53e6034c61d0,Mushkin Callisto Deluxe,,240.0,SSD,,2.5,SATA 3.0 Gb/s
fdfef1bb-e7f5-4484-9e46-28b546d8cc8f,Patriot Inferno,,60.0,SSD,,2.5,SATA 3.0 Gb/s
a24717e6-3d0a-41fa-9cea-a5c337ea391e,Mushkin Callisto Deluxe,,40.0,SSD,,2.5,SATA 3.0 Gb/s
aab5397d-f8ec-40b6-ae1d-f12f275e65b1,Samsung 470,,128.0,SSD,,2.5,SATA 3.0 Gb/s
b24debcc-e018-417f-af8c-9b9c423cc4b0,Samsung 470,,64.0,SSD,,2.5,SATA 3.0 Gb/s
6dae8e79-0c17-49aa-8156-15dd474578ea,Hitachi 7K1000.C,,250.0,7200,8.0,3.5,SATA 3.0 Gb/s
579b53ab-6013-470e-99a3-fb431c635711,Hitachi 7K500,,160.0,7200,16.0,2.5,SATA 3.0 Gb/s
8427fd97-879f-4c73-b973-24920c04733b,Western Digital RE4,,250.0,7200,64.0,3.5,SATA 3.0 Gb/s
b3446dae-f5f8-4192-8608-ac4fafaeac11,Western Digital RE2,,500.0,7200,16.0,3.5,SATA 3.0 Gb/s
390bcb0e-82d1-4dc1-b15f-a4954ccb76b3,Western Digital Caviar Black,,2000.0,7200,32.0,3.5,SATA 3.0 Gb/s
94682e7a-e5a6-448a-a694-6fd87e7aafb2,Hitachi 7K1000.C,,160.0,7200,8.0,3.5,SATA 3.0 Gb/s
a4dd3155-81db-483f-9746-34193a2cb455,Seagate BarraCuda,,160.0,7200,8.0,3.5,SATA 6.0 Gb/s
7ec381de-54a9-474a-8fb6-f3ac669b191a,OCZ Vertex 2,,320.0,SSD,,2.5,SATA 3.0 Gb/s
613b99b4-f64e-4ebb-b35e-7587593fcfed,Zalman N,,128.0,SSD,,2.5,SATA 3.0 Gb/s
427b3bfd-eba9-4e22-9bf4-cb322745693b,Zalman N,,64.0,SSD,,2.5,SATA 3.0 Gb/s
22a65ce8-d75d-4cf2-ad08-ffd878efa7c8,OCZ Agility 2,,320.0,SSD,,2.5,SATA 3.0 Gb/s
f4c3bfa9-da09-47c5-b13f-d3575ac75656,OCZ Vertex 2,,360.0,SSD,,3.5,SATA 3.0 Gb/s
84286df6-8a89-4a65-929f-6997efa33202,OCZ Vertex 2,,240.0,SSD,,3.5,SATA 3.0 Gb/s
133ae9fb-7047-47da-b793-aceb460211ac,Patriot Torqx TRB,,32.0,SSD,,2.5,SATA 3.0 Gb/s
d64ee4c9-f767-49aa-a7e2-ab7d30aba7f3,Patriot Torqx TRB,,64.0,SSD,,2.5,SATA 3.0 Gb/s
fa012127-2a48-4f4c-9316-310e32186b04,Kingston SSDNow V+100,,64.0,SSD,,2.5,SATA 3.0 Gb/s
5092186f-f964-4fcf-84fe-1dbefd07acfc,Corsair Performance 3,,128.0,SSD,,2.5,SATA 6.0 Gb/s
672336db-c175-456d-8d2a-cbbcd724be76,Kingston SSDNow V+100,,96.0,SSD,,2.5,SATA 3.0 Gb/s
d8dd53c7-c1b0-40bc-a358-85e38e8f95d9,Kingston SSDNow V+100,,256.0,SSD,,2.5,SATA 3.0 Gb/s
71307cd9-a817-46ce-9420-e1b47172b574,Kingston SSDNow V+100,,96.0,SSD,,2.5,SATA 3.0 Gb/s
cb0ee2ff-b51a-462b-9f9b-f871b259d24a,Western Digital Caviar Green,99.95,750.0,5400,64.0,3.5,SATA 3.0 Gb/s
acb50d25-7ee1-41af-b49f-c886cdf015ac,Seagate SV35,,1000.0,7200,32.0,3.5,SATA 6.0 Gb/s
37e73bb3-4325-4b77-b9ac-565de6073596,OCZ Vertex 2,,120.0,SSD,,2.5,SATA 3.0 Gb/s
376215e8-8bcb-4e37-8950-f81ad7845030,Mushkin Callisto Deluxe,,120.0,SSD,,2.5,SATA 3.0 Gb/s
4a07cc81-aa59-4f7e-84be-942e08b865b2,Corsair Force,,80.0,SSD,,2.5,SATA 3.0 Gb/s
87ab1d56-d615-4df6-b0eb-20e0aa288621,OCZ Agility 2,,240.0,SSD,,3.5,SATA 3.0 Gb/s
d4733257-0a96-4fff-8c14-679b82207d96,OCZ Vertex 2,,60.0,SSD,,2.5,SATA 3.0 Gb/s
26855c49-f94e-4542-a880-e57178dc894e,Kingston SSDNow V+100,,256.0,SSD,,2.5,SATA 3.0 Gb/s
2d9e8838-76d9-4e05-98b0-155ca99fa586,Mushkin Callisto Deluxe,,180.0,SSD,,2.5,SATA 3.0 Gb/s
e7345649-07ac-4b0b-85bd-88131334fbdc,Hitachi Deskstar 5K1000,,500.0,5400,8.0,3.5,SATA 3.0 Gb/s
e4b5f9d0-851b-47f7-b7a8-4ec007b6b0da,Corsair Force,,60.0,SSD,,2.5,SATA 3.0 Gb/s
80a0c26e-5372-4fb1-89d4-f2e4bab73495,ADATA S599,,64.0,SSD,,2.5,SATA 3.0 Gb/s
5a853380-644a-4f97-888d-7df90b5c85c6,Hitachi H3IK30003254SW,,3000.0,5400,32.0,3.5,SATA 6.0 Gb/s
65989668-9d7e-4a71-b10e-d242a2cbef36,Hitachi Deskstar 5K1000,,1000.0,5400,8.0,3.5,SATA 3.0 Gb/s
2837055f-02e7-481b-9f0d-6f8833ea6392,Intel 320,,160.0,SSD,,2.5,SATA 3.0 Gb/s
8ad2a528-5cbb-496d-ab12-4c0a28395368,Intel 320,,600.0,SSD,,2.5,SATA 3.0 Gb/s
b699117c-a4f2-447b-ba7f-92a360710d91,Intel 320,,80.0,SSD,,2.5,SATA 3.0 Gb/s
3e7d7afe-bdcc-4750-8885-55e8763b6946,Kingston SSDNow V+100,,512.0,SSD,,2.5,SATA 3.0 Gb/s
c0416b8c-6d6b-48ed-a6f7-d16fe6f2c0bc,OCZ Vertex 3,,480.0,SSD,,2.5,SATA 6.0 Gb/s
a5a6f6ca-0861-4846-a3d8-8279dc895fd9,Intel 320,,80.0,SSD,,2.5,SATA 3.0 Gb/s
285dfbfb-5a10-4751-9a5d-a1fa3b58b96a,Corsair Force,,180.0,SSD,,2.5,SATA 3.0 Gb/s
9ab0b40c-d547-4d24-bb92-cc6c8dd63157,Corsair Force,,240.0,SSD,,2.5,SATA 3.0 Gb/s
3b418512-a0a7-4815-8f0c-6edf8fd5bb43,Intel 320,,120.0,SSD,,2.5,SATA 3.0 Gb/s
933bb9e7-a609-41b4-8959-fc5b8e4d492d,Crucial M4,,64.0,SSD,,2.5,SATA 6.0 Gb/s
53e757a6-7ace-4977-a2d6-5ec2c93fc3bc,Mushkin Callisto DX2,,80.0,SSD,,2.5,SATA 3.0 Gb/s
eae5cf89-f70c-4f9a-8951-3908486b898f,Mushkin Callisto DX2,,115.0,SSD,,2.5,SATA 3.0 Gb/s
9b6f5f0e-d6ad-41c4-93d1-c8d957646a17,Mushkin Callisto DX2,,240.0,SSD,,2.5,SATA 3.0 Gb/s
f5f9bc42-d43e-4ce8-b99d-9528971714a6,Crucial M4,484.98,256.0,SSD,,2.5,SATA 6.0 Gb/s
cc7bff18-2be2-4664-b1a3-7c2f3c7c6625,Patriot Torqx 2,,256.0,SSD,,2.5,SATA 3.0 Gb/s
0fcf9647-44bd-40e3-8ae7-4c891a00dfc2,Patriot Torqx 2,,128.0,SSD,,2.5,SATA 3.0 Gb/s
121997cf-9d6c-424b-bced-4c9f24342519,Patriot Torqx 2,,64.0,SSD,,2.5,SATA 3.0 Gb/s
ba7ff2d4-ee13-4310-9b45-b46983649d94,Wintec FileMate,,32.0,SSD,,2.5,SATA 3.0 Gb/s
14eea0b4-f673-4263-971c-d96dcc062f77,OCZ Vertex 3,,240.0,SSD,,2.5,SATA 6.0 Gb/s
ec7938de-f651-4473-b188-9a1062ae2b7c,Crucial M4,,512.0,SSD,,2.5,SATA 6.0 Gb/s
476e2262-83c6-4268-a092-a81910e14d02,Corsair Force,,40.0,SSD,,2.5,SATA 3.0 Gb/s
ff6c2c23-8ebb-42c1-9dca-b6090d443782,Samsung Spinpoint F4EG,,1500.0,5400,32.0,3.5,SATA 3.0 Gb/s
bf925d1f-266c-4dab-b3d6-b8fe22351eb2,Western Digital Caviar Black,,1500.0,7200,64.0,3.5,SATA 6.0 Gb/s
3d52479e-b392-4052-af2a-cb856f7d9711,Western Digital Caviar Blue,,750.0,7200,32.0,3.5,SATA 6.0 Gb/s
54eea376-1afa-44ba-8f4b-cb9c861c8f59,Hitachi Deskstar,,3000.0,5400,32.0,3.5,SATA 3.0 Gb/s
c8333029-523b-4111-9994-9ddb4fbb1b10,Seagate SV35,,2000.0,5900,64.0,3.5,SATA 6.0 Gb/s
d51e3a28-7a8c-42c6-87d6-ade28a1d114c,Hitachi Travelstar 5K500.B,,160.0,5400,8.0,2.5,SATA 3.0 Gb/s
29eb6eb8-a38c-4a9e-8bf1-77755349782f,Seagate Momentus,,750.0,7200,16.0,2.5,SATA 3.0 Gb/s
855a68e9-c0c5-4b21-bc12-5b9f3d26ba0a,Seagate Momentus 7200 FDE.2,,500.0,7200,16.0,2.5,SATA 3.0 Gb/s
26b0bb60-b9a1-480d-92e2-ba383e3f9b3b,Seagate Momentus 5400.6,,160.0,5400,8.0,2.5,SATA 3.0 Gb/s
d4288d9e-5cbb-4130-b1be-ba4984433585,Hitachi 0Y30055,135.0,500.0,5400,8.0,2.5,SATA 3.0 Gb/s
648570c4-3be7-4dad-92a7-ed6f71c6a265,Seagate Momentus,,320.0,7200,16.0,2.5,SATA 3.0 Gb/s
201a95fe-9f08-492c-8494-303ecb73928e,Hitachi Travelstar 5K500.B,,160.0,5400,8.0,2.5,SATA 3.0 Gb/s
742e2309-fe79-4bfd-bfd2-4c689838fc8e,Seagate Momentus 7200 FDE.2,,250.0,7200,16.0,2.5,SATA 3.0 Gb/s
ec594a61-a763-49e9-aedd-fd3778e6515f,Western Digital Scorpio Black,,500.0,7200,16.0,2.5,SATA 3.0 Gb/s
763d74cb-eefa-4890-bb8d-db34c6d0fe68,Seagate Momentus,,500.0,7200,16.0,2.5,SATA 3.0 Gb/s
0cffc493-54d2-41fe-931f-3c416cb5f4c3,Seagate Momentus XT,,500.0,7200,32.0,2.5,SATA 3.0 Gb/s
a7dd5484-ac82-473d-bbf0-a820a4c35a9e,Seagate Momentus 7200.4,,250.0,7200,16.0,2.5,SATA 3.0 Gb/s
fa61d026-102f-4e84-a48d-58c9ec4bda02,Hitachi Travelstar Z5K320,,320.0,5400,8.0,2.5,SATA 3.0 Gb/s
4cab2904-c24b-4731-ae18-245e71055d74,Seagate ST90250N1A1AS-RK,,250.0,5400,8.0,2.5,SATA 3.0 Gb/s
34ca4f9d-0434-44f0-8c73-1f89ef4c08fe,Seagate Momentus,,320.0,5400,8.0,2.5,SATA 3.0 Gb/s
04141da0-9dc6-46eb-b0a1-db7c7949ef23,Seagate Momentus 7200.4,,320.0,7200,16.0,2.5,SATA 3.0 Gb/s
c6ee5532-0115-4351-9055-856f1009ed0d,Crucial M4,,512.0,SSD,,2.5,SATA 6.0 Gb/s
1d1a7952-df33-48c7-9d96-7b2baacc2d05,Wintec N1,,128.0,SSD,,2.5,SATA 3.0 Gb/s
5b29c29d-db28-41d2-b122-185d62a35e80,OCZ Solid 3,,120.0,SSD,,2.5,SATA 6.0 Gb/s
f34ed46c-c729-485d-9734-047021ea6981,OCZ V3LT-25SAT3-240G,229.35,240.0,SSD,,2.5,SATA 6.0 Gb/s
442f2c54-0c93-48d6-858f-053f3a5bd3be,Intel 320,,80.0,SSD,,2.5,SATA 3.0 Gb/s
6863b390-089d-4521-97ef-15fc70070c82,OCZ Solid 3,,60.0,SSD,,2.5,SATA 6.0 Gb/s
23f5f329-a272-4f2f-977b-b2a1699bc889,Hitachi Travelstar 7K500,,250.0,7200,16.0,2.5,SATA 3.0 Gb/s
e9643239-2360-48b4-aeb5-5d6af050828a,ADATA S592,,64.0,SSD,,2.5,SATA 3.0 Gb/s
112e91d3-8cad-49a2-8676-f19b1974d300,Intel 320,,40.0,SSD,,2.5,SATA 3.0 Gb/s
511e2509-1946-45e9-b4b1-8776e3eee02a,Hitachi Travelstar 5K500.B,,320.0,5400,8.0,2.5,SATA 3.0 Gb/s
1a0f3a01-028d-4b7d-81a5-6261854c892c,OCZ Vertex 2,,60.0,SSD,,2.5,SATA 3.0 Gb/s
63b42f46-ad66-4c69-a1a7-81f091c42796,Seagate Momentus 7200 FDE.2,,160.0,7200,16.0,2.5,SATA 3.0 Gb/s
3a6f741f-4f6b-45ac-817b-8b07c9fab59a,Samsung Spinpoint M8,,500.0,5400,8.0,2.5,SATA 3.0 Gb/s
7e396ceb-8a3b-4c73-9ef3-5dfca7d31cfa,Intel 320,,160.0,SSD,,2.5,SATA 3.0 Gb/s
7ba5ce1e-01e1-4a43-bb8b-8c756d359ffd,Western Digital Scorpio Blue,,320.0,5400,8.0,2.5,PATA 44-Pin 100
2d76bda4-47d4-4b6f-83da-cdaadf3ced6a,Patriot Wildfire,,120.0,SSD,,2.5,SATA 6.0 Gb/s
7dd86168-9bbf-450b-9b6c-2236f42a9a46,Corsair Nova Series 2,,60.0,SSD,,2.5,SATA 3.0 Gb/s
d46232ad-c549-4b70-94dc-4454448e963b,Plextor PX-M2,,64.0,SSD,,2.5,SATA 6.0 Gb/s
44c4caf1-16ee-4868-b224-f72cbe04c1b1,Plextor PX-M2,,128.0,SSD,,2.5,SATA 6.0 Gb/s
082629f2-6069-47a3-9ce4-b448f31357bc,Plextor PX-M2,,256.0,SSD,,2.5,SATA 6.0 Gb/s
2294cd48-ccbe-4880-85e6-126a3b6010b3,Toshiba MK1656GSY,,160.0,7200,16.0,2.5,SATA 3.0 Gb/s
e523c975-ca32-4427-8a11-49ed0e422136,Western Digital Scorpio Blue,21.98,320.0,5400,8.0,2.5,SATA 3.0 Gb/s
b54fd160-d1e9-4bda-b130-f55e1e015fc3,Hitachi Travelstar,,500.0,7200,16.0,2.5,SATA 3.0 Gb/s
06f90c2e-dee3-490b-8100-5bf5dbf0b810,Kingston SSDNow V+100,,96.0,SSD,,2.5,SATA 3.0 Gb/s
fa8ffcae-1ce2-45fc-be4f-e164ccabe0eb,OCZ Vertex 3 – MAX IOPS Edition,,240.0,SSD,,2.5,SATA 6.0 Gb/s
86cafe52-e9db-4d33-a86f-f9728600ef31,Corsair Force 3,,60.0,SSD,,2.5,SATA 6.0 Gb/s
777b3ba6-bff1-4d28-a7e4-65b549e7c9d0,Seagate Momentus,,750.0,5400,16.0,2.5,SATA 3.0 Gb/s
2d510218-7d7a-4648-bae6-92351bf81f65,ADATA S511,,240.0,SSD,,2.5,SATA 6.0 Gb/s
b6b49c89-08c8-46d2-a5c0-001488e22600,ADATA S511,,120.0,SSD,,2.5,SATA 6.0 Gb/s
ffeccdfb-7742-4935-a390-539ffdabd4f6,Mushkin Chronos Deluxe,,120.0,SSD,,2.5,SATA 6.0 Gb/s
a96d4842-6dec-4fee-b086-f01d4c3f54d8,Mushkin Chronos Deluxe,,240.0,SSD,,2.5,SATA 6.0 Gb/s
2fce6c9b-6e18-4062-be79-7a095f36ec57,Samsung 470,,64.0,SSD,,2.5,SATA 3.0 Gb/s
eca6f164-70c4-4abb-979b-d729df581fd0,Samsung 470,,64.0,SSD,,2.5,SATA 3.0 Gb/s
7c86e935-7c84-48c2-b13e-cc2e5b666f16,Samsung 470,,128.0,SSD,,2.5,SATA 3.0 Gb/s
511057bd-c1a8-4003-be89-1e27b034fc7d,Kingston SSDNow V+100,,96.0,SSD,,2.5,SATA 3.0 Gb/s
b57635ab-cfef-4a9e-b69a-17905b58de96,Kingston SSDNow V+100,,96.0,SSD,,2.5,SATA 3.0 Gb/s
1a297c24-2b8f-42fe-8fa6-b62148543aa2,Mushkin Chronos,,240.0,SSD,,2.5,SATA 6.0 Gb/s
660318f7-21a3-41fd-aaf8-63a22fe43cd7,Western Digital AV-25,,250.0,5400,32.0,2.5,SATA 3.0 Gb/s
52626a49-8144-4495-9810-affe89225861,OCZ Vertex Plus,,120.0,SSD,,2.5,SATA 3.0 Gb/s
63325307-7283-4e9b-a9c2-13b43be6ff49,Seagate Constellation ES,,500.0,7200,64.0,3.5,SATA 6.0 Gb/s
db1e1e7a-0f52-4730-b248-d033a578e24b,Hitachi Travelstar 5K500.B,,320.0,5400,8.0,2.5,SATA 3.0 Gb/s
cdbd5461-9bc5-4265-8b7c-d415cd606616,Hitachi Travelstar 7K750,,750.0,7200,16.0,2.5,SATA 3.0 Gb/s
97194ca9-d3ac-42ec-af7b-2489c3bd7ed7,Hitachi Travelstar Z5K320,,250.0,5400,8.0,2.5,SATA 3.0 Gb/s
fed830b8-bd4f-4419-a135-9abb4158d388,OCZ Vertex Plus,,60.0,SSD,64.0,2.5,SATA 3.0 Gb/s
c485730c-e65e-41dd-8d6a-413263643466,Patriot Pyro,,240.0,SSD,,2.5,SATA 6.0 Gb/s
9425f6e3-5d38-4e24-98cf-1fe9d55b4ce6,Mushkin Chronos,,120.0,SSD,,2.5,SATA 6.0 Gb/s
9cb0c017-c631-4202-afe8-001a14e6c0fd,Mushkin Chronos,,60.0,SSD,,2.5,SATA 6.0 Gb/s
bfa60295-f33d-4962-b847-88e9fa6bb345,ADATA S501 V2,,256.0,SSD,,2.5,SATA 6.0 Gb/s
faa7055d-ecd6-41b3-9c09-0badf65da8a1,Corsair Force 3,,120.0,SSD,,2.5,SATA 6.0 Gb/s
63187a56-cdbf-448e-9c18-001f621eb894,Hitachi Deskstar,,2000.0,7200,32.0,3.5,SATA 3.0 Gb/s
847277e2-9dfe-404d-9392-e65591b346b7,Western Digital AV-GP,,1000.0,7200,16.0,3.5,SATA 6.0 Gb/s
3fb73481-cecc-4af6-b8bc-097242c09580,Seagate Momentus 5400.6,,320.0,5400,8.0,2.5,SATA 3.0 Gb/s
